key_resp.keys,key_resp.rt,practice_taps.keys,practice_taps.rt,keyresp.keys,keyresp.rt,practice_stims_loop.thisRepN,practice_stims_loop.thisTrialN,practice_stims_loop.thisN,practice_stims_loop.thisIndex,practice_stims_loop.ran,sndfile,type,tempo,cond,version,delay,dur,Participant Initials,"If you are a MTurk worker, what is your MTurk worker ID?","If you are not an MTurk worker, please provide your email address",Are you wearing headphones?,What are the headphone make and model?,"How many years of musical training, if any, do you have?",Do you have any hearing problems? Please describe,What is your sex (f/m/decline)?,What is your age?,What is your handedness (R/L/ambi)?,Are you currently in a secure and quiet room without a possible interruption?,session,date,expName,psychopyVersion,OS,frameRate,instructions_prompt.keys,instructions_prompt.rt,block1_taps.keys,block1_taps.rt,key_resp_2.keys,key_resp_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp2.keys,key_resp2.rt,block2_taps.keys,block2_taps.rt,key_resp_3.keys,key_resp_3.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_4.keys,key_resp_4.rt
space,31.691005,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[1.891489999834448,2.6784549998119473,3.482814999995753,4.196909999940544,4.965970000019297,5.70265999995172,6.46730999997817,7.265959999989718,8.001089999917895,8.715684999944642,9.47738999989815,10.21595499990508,11.032469999976456,11.766309999860823,12.476009999867529,13.284184999996796,14.102094999980181,15.035470000002533,15.575534999836236]",space,2.110765,0.0,0.0,0.0,0.0,1.0,block_1/strong_n_81_2.wav,no,n,strong,81.0,1.560205308,16.72288105,,,,Yes,Skull Candy in-ears,6,no,M,26,L,Yes,1,2020-10-01_08h10.36.781,kura-A1,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.5712150000035763,1.3294349999632686,2.2173150000162423,6.869094999972731,7.669035000028089,8.579249999951571,9.478189999936149,10.393600000068545,11.299935000017285,12.279009999940172,13.327730000019073]",space,3.483845,0.0,1.0,1.0,1.0,1.0,block_2/none_t_119_1.wav,timbre,t,none,119.0,1.172164666,14.53370662,,,,Yes,Skull Candy in-ears,6,no,M,26,L,Yes,1,2020-10-01_08h10.36.781,kura-A1,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[3.2362049999646842,3.7970399998594075,4.345860000001267,4.960549999959767,5.5372999999672174,6.136290000053123,6.660854999907315,7.273065000073984,7.916999999899417,8.542124999919906,9.13319500000216,9.72776999999769,10.338274999987334]",space,5.4598,0.0,2.0,2.0,3.0,1.0,block_2/weak_t_119_2.wav,timbre,t,weak,119.0,2.180699762,12.4495433,,,,Yes,Skull Candy in-ears,6,no,M,26,L,Yes,1,2020-10-01_08h10.36.781,kura-A1,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[1.3021150000859052,1.7435099999420345,2.306510000023991,2.808269999921322,3.3062599999830127,3.8504299998749048,4.34654500009492,4.800340000074357,5.311964999884367,5.783610000042245,6.251614999957383,6.69057000009343,7.166079999879003,7.666904999874532,8.178539999993518,8.682959999889135,9.162375000072643,9.701630000025034]",space,1.119135,0.0,3.0,3.0,2.0,1.0,block_1/weak_n_119_1.wav,no,n,weak,119.0,1.75153664,11.06591306,,,,Yes,Skull Candy in-ears,6,no,M,26,L,Yes,1,2020-10-01_08h10.36.781,kura-A1,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/none_n_105_1.wav,no,n,none,105.0,1.562974393,15.68542337,,,,Yes,Skull Candy in-ears,6,no,M,26,L,Yes,1,2020-10-01_08h10.36.781,kura-A1,2020.1.2,Win32,60,space,11.683335,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.5054399999789894,1.029785000020638,1.466980000026524,1.8341399999335408,2.301539999898523,2.7237149998545647,3.113764999900013,3.5833850000053644,4.011535000056028,4.488674999913201,4.911725000012666,5.341689999913797,5.789094999898225,6.233130000066012,6.678294999990612,7.088759999955073,7.516880000010133,8.0402499998454,8.477015000069514,8.912444999907166,9.351384999928996,9.816654999973252,10.251569999847561,10.727949999971315,11.199365000007674,11.624834999907762,11.990190000040457,12.44188499986194,12.916014999849722,13.306829999899492,13.779940000036731,14.25984499999322]",space,0.53388,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,,block_1/weak_n_119_1.wav,no,n,weak,119.0,2.415285966,11.72966238,,,,Yes,Skull Candy in-ears,6,no,M,26,L,Yes,1,2020-10-01_08h10.36.781,kura-A1,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.5617199998814613,1.0089149998966604,1.4287000000476837,1.8501699999906123,2.3492050000932068,2.8061450000386685,3.3055549999698997,3.778239999897778,4.27652999991551,4.742374999914318,5.283335000043735,5.734054999891669,6.20790999988094,6.632704999996349,7.136960000032559,7.61299500009045,8.148834999883547,8.601299999980256,9.106725000077859,9.599165000021458]",space,0.484035,0.0,1.0,1.0,38.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,,block_1/medium_n_81_1.wav,no,n,medium,81.0,1.755173496,15.75716896,,,,Yes,Skull Candy in-ears,6,no,M,26,L,Yes,1,2020-10-01_08h10.36.781,kura-A1,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.5841449999716133,1.0544000000227243,1.7084399999585003,2.4177649999037385,3.152029999997467,3.8725449999328703,4.5868599999230355,5.237650000024587,5.935719999950379,6.627875000005588,7.2410349999554455,7.94273000000976,8.722189999883994,9.423190000001341,10.10992499999702,10.823744999943301,11.500129999825731,12.180084999883547,12.87506500002928,13.516760000027716,14.25468000001274]",space,0.47631,0.0,2.0,2.0,31.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,,block_1/medium_n_119_2.wav,no,n,medium,119.0,1.29591098,10.35291778,,,,Yes,Skull Candy in-ears,6,no,M,26,L,Yes,1,2020-10-01_08h10.36.781,kura-A1,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.7836549999192357,1.117409999947995,1.46701499982737,1.9006649998482317,2.283754999982193,2.6925399999599904,3.1170699999202043,3.4548249999061227,3.8800049999263138,4.366939999861643,4.827009999891743,5.366924999980256,5.828114999923855,6.271449999883771,6.679474999895319,7.094429999822751,7.517280000029132,7.958169999998063,8.404709999915212,8.845269999932498,9.246344999875873]",space,0.717225,0.0,3.0,3.0,21.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,,block_1/strong_n_119_2.wav,no,n,strong,119.0,2.088876798,11.35100832,,,,Yes,Skull Candy in-ears,6,no,M,26,L,Yes,1,2020-10-01_08h10.36.781,kura-A1,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.3056400001514703,0.7669400000013411,1.1841000001877546,1.6062549999915063,2.092600000090897,2.5339500000700355,3.0000599999912083,3.4832500000484288,3.950279999990016,4.422075000125915,4.890610000118613,5.324424999998882,5.799790000077337,6.266509999986738,6.737309999996796,7.199285000097007,7.685770000098273,8.149585000006482,8.616220000199974,9.116950000170618,9.585750000085682]",space,0.551195,0.0,4.0,4.0,17.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,,block_1/none_n_81_2.wav,no,n,none,81.0,1.043160571,20.19454379,,,,Yes,Skull Candy in-ears,6,no,M,26,L,Yes,1,2020-10-01_08h10.36.781,kura-A1,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.5167999998666346,0.9332200000062585,1.4223849999252707,1.9225599998608232,2.436405000044033,2.8593699999619275,3.257095000008121,3.683255000039935,4.1551399999298155,4.645809999899939,5.15567999985069,5.700429999968037,6.203199999872595,6.673440000042319,7.172069999855012,7.618219999829307,8.299454999854788,8.532454999862239,8.943525000009686,9.393029999919236,9.903464999981225,10.36667999997735,10.84129499993287,11.284449999919161,11.786019999999553,12.300539999967441,12.768965000053868,13.212154999841005,13.6994649998378,14.199619999853894,14.682404999854043,15.126619999995455,15.582664999878034,16.057109999936074,16.557984999846667,17.057765000034124,17.541745000053197,18.057890000054613,18.571694999933243,19.016434999881312]",space,0.54748,0.0,5.0,5.0,28.0,1.0,,,,,,,,,,,,,
