key_resp.keys,key_resp.rt,practice_taps.keys,practice_taps.rt,keyresp.keys,keyresp.rt,practice_stims_loop.thisRepN,practice_stims_loop.thisTrialN,practice_stims_loop.thisN,practice_stims_loop.thisIndex,practice_stims_loop.ran,sndfile,type,tempo,cond,version,delay,dur,Participant Initials,"If you are a MTurk worker, what is your MTurk worker ID?'",Are you wearing headphones?,What are the headphone make and model?,"How many years of musical training, if any, do you have?",Do you have any hearing problems? Please describe,What is your sex (f/m/decline)?,What is your age?,What is your handedness (R/L/ambi)?,Are you currently in a secure and quiet room without a possible interruption?,session,date,expName,psychopyVersion,OS,frameRate,instructions_prompt.keys,instructions_prompt.rt,block1_taps.keys,block1_taps.rt,key_resp_2.keys,key_resp_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp2.keys,key_resp2.rt,block2_taps.keys,block2_taps.rt,key_resp_3.keys,key_resp_3.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_4.keys,key_resp_4.rt,"If you are not an MTurk worker, please provide your email address"
,,,,,,,,,,,block_1/none_n_72_4.wav,no,n,none,72.0,1.118979514,23.86124709,,,yes,"apple earbuds, wired",1,no,F,29,R,yes,1,2020-11-04_17h32.29.185,kura-A2,2020.1.2,MacIntel,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[2.860480000032112,4.010820000024978,4.822845000016969,5.5905849999981,6.330350000003818,7.987350000010338,8.846360000025015,9.756135000032373,10.541429999982938,11.36174000002211,12.292275000014342,13.160490000038408,14.12713999999687,15.857870000007097,16.76198499999009,17.744530000025406,20.953910000040196,22.713489999994636]",space,1.041865,0.0,6.0,6.0,21.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/weak_n_92_3.wav,no,n,weak,92.0,1.887522896,14.6307882,,,yes,"apple earbuds, wired",1,no,F,29,R,yes,1,2020-11-04_17h32.29.185,kura-A2,2020.1.2,MacIntel,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[1.912465000001248,2.6065700000035577,3.2737900000065565,3.9280049999943003,4.586609999998473,5.209405000030529,5.8291750000207685,6.512519999989308,7.194505000021309,7.845834999985527,8.50881999998819,9.18051999999443,9.799984999990556,10.485370000009425,11.08806000003824,11.7098700000206,12.362955000018701]",space,1.676325,0.0,7.0,7.0,5.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/weak_n_72_3.wav,no,n,weak,72.0,1.008682366,16.87657352,,,yes,"apple earbuds, wired",1,no,F,29,R,yes,1,2020-11-04_17h32.29.185,kura-A2,2020.1.2,MacIntel,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[1.9073050000006333,2.655209999997169,3.4542399999918416,4.295634999987669,5.125884999986738,5.939424999989569,6.763340000004973,7.503280000004452,8.254375000018626,9.001630000013392,9.817465000029188,10.54552500002319,11.34888000000501,12.139224999991711,12.944765000022016,13.745425000030082,14.58709500002442,15.337990000029095,16.148389999987558]",space,1.542175,0.0,8.0,8.0,8.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/strong_n_119_3.wav,no,n,strong,119.0,1.213627968,10.9792062,,,yes,"apple earbuds, wired",1,no,F,29,R,yes,1,2020-11-04_17h32.29.185,kura-A2,2020.1.2,MacIntel,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[1.1203199999872595,1.6462049999972805,2.1585199999972247,2.6587650000001304,3.137314999999944,3.6246249999967404,4.124015000008512,4.60703499999363,5.090005000005476,5.596004999999423,6.072724999976344,6.567269999999553,7.037055000022519,7.529105000023264,8.050010000006296,8.522434999991674,9.000884999986738,9.515364999999292,10.021194999979343]",space,0.67308,0.0,9.0,9.0,16.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/strong_n_105_3.wav,no,n,strong,105.0,1.156897655,12.38746455,,,yes,"apple earbuds, wired",1,no,F,29,R,yes,1,2020-11-04_17h32.29.185,kura-A2,2020.1.2,MacIntel,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[1.0808149999938905,1.6897449999814853,2.2996099999872968,2.9145150000113063,3.479315000004135,4.016569999977946,4.5893749999813735,5.172229999967385,5.717535000003409,6.32162000000244,6.837330000009388,7.47697999997763,8.031354999984615,8.59681499999715,9.16899499995634,9.740929999970831,10.304814999981318,10.876889999955893,11.462865000008605]",space,0.87411,0.0,10.0,10.0,9.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/medium_n_105_4.wav,no,n,medium,105.0,1.402482856,15.80924023,,,yes,"apple earbuds, wired",1,no,F,29,R,yes,1,2020-11-04_17h32.29.185,kura-A2,2020.1.2,MacIntel,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[1.4934500000090338,2.251395000028424,2.981275000027381,3.780655000009574,6.063680000021122,6.795930000022054,7.515925000014249,8.280520000029355,9.007630000007339,9.732485000044107,10.427885000011884,11.131990000023507,11.823070000042208,12.508885000017472,13.25787000003038,13.995770000037737]",space,1.353185,0.0,11.0,11.0,12.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/medium_n_92_3.wav,no,n,medium,92.0,1.602440637,13.28810957,,,yes,"apple earbuds, wired",1,no,F,29,R,yes,1,2020-11-04_17h32.29.185,kura-A2,2020.1.2,MacIntel,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[1.0242750000325032,1.619055000017397,2.1644150000065565,2.7460449999780394,3.396290000004228,4.04318500001682,4.656910000019707,5.293654999986757,5.878115000028629,6.431689999997616,7.076004999980796,7.716889999981504,8.309490000014193,8.927160000021104,9.565430000016931,10.175510000030044,10.768429999996442,11.350474999984726,11.956370000028983]",space,1.17979,0.0,12.0,12.0,2.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/weak_n_81_3.wav,no,n,weak,81.0,1.412334255,16.47029344,,,yes,"apple earbuds, wired",1,no,F,29,R,yes,1,2020-11-04_17h32.29.185,kura-A2,2020.1.2,MacIntel,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[4.268700000015087,4.902705000014976,5.647555000032298,6.384375000023283,7.0872850000159815,7.832720000005793,8.620905000017956,9.369530000025406,10.087240000022575,10.81414000003133,11.53723000001628,12.29226000001654,13.089220000023488,13.793985000054818,14.582940000051167]",space,1.08326,0.0,13.0,13.0,30.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/strong_n_72_4.wav,no,n,strong,72.0,1.599228342,16.96784512,,,yes,"apple earbuds, wired",1,no,F,29,R,yes,1,2020-11-04_17h32.29.185,kura-A2,2020.1.2,MacIntel,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[2.235755000030622,3.0041049999999814,3.7827050000196323,4.55771999998251,5.3898300000000745,6.197585000016261,6.989984999992885,7.790065000008326,8.586660000029951,9.348850000009406,10.157854999997653,10.883135000010952,11.723479999986012,12.52198000001954,13.316395000030752,14.095819999987725,14.900484999991022,15.647159999993164]",space,2.161515,0.0,14.0,14.0,35.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/weak_n_92_4.wav,no,n,weak,92.0,2.208253857,14.29442166,,,yes,"apple earbuds, wired",1,no,F,29,R,yes,1,2020-11-04_17h32.29.185,kura-A2,2020.1.2,MacIntel,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[2.6488399999798276,3.2696199999772944,3.862810000020545,4.491355000005569,5.054119999986142,5.671915000013541,6.272445000009611,6.848385000019334,7.453764999983832,8.085930000001099,8.707560000009835,9.34516500000609,9.944109999982174,10.527720000012778,11.123614999989513,11.700154999969527,12.393389999982901]",space,0.590525,0.0,15.0,15.0,15.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/strong_n_92_3.wav,no,n,strong,92.0,1.754608557,14.24499404,,,yes,"apple earbuds, wired",1,no,F,29,R,yes,1,2020-11-04_17h32.29.185,kura-A2,2020.1.2,MacIntel,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[1.3435949999839067,2.0221249999594875,2.67259999999078,3.279340000008233,3.9270249999826774,4.551909999980126,5.189704999967944,5.820624999993015,6.453819999995176,7.1123549999902025,7.693044999963604,8.317139999999199,8.986779999977443,9.583864999993239,10.221079999988433,10.84873999998672,11.498404999962077,12.128739999956451,12.739569999976084]",space,0.928535,0.0,16.0,16.0,39.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/weak_n_105_4.wav,no,n,weak,105.0,1.436012468,12.20911904,,,yes,"apple earbuds, wired",1,no,F,29,R,yes,1,2020-11-04_17h32.29.185,kura-A2,2020.1.2,MacIntel,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[3.717374999949243,4.311439999961294,5.276399999973364,5.898254999949131,6.8584350000019185,7.319219999946654,8.820849999960046,9.36458999995375,10.90036999998847]",space,0.75041,0.0,17.0,17.0,28.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/medium_n_72_3.wav,no,n,medium,72.0,2.102023577,18.17590113,,,yes,"apple earbuds, wired",1,no,F,29,R,yes,1,2020-11-04_17h32.29.185,kura-A2,2020.1.2,MacIntel,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[1.6507399999536574,2.3769800000009127,3.153409999969881,3.94273999996949,4.928799999994226,5.752314999990631,6.55572999996366,7.418124999967404,8.232749999966472,9.067890000005718,9.928699999989476,10.739375000004657,11.533154999953695,12.3500800000038,13.168589999957476,13.978964999958407,14.820614999975078,15.594739999971353]",space,0.53949,0.0,18.0,18.0,13.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/strong_n_81_3.wav,no,n,strong,81.0,1.6043637,15.60930701,,,yes,"apple earbuds, wired",1,no,F,29,R,yes,1,2020-11-04_17h32.29.185,kura-A2,2020.1.2,MacIntel,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[1.4673950000433251,2.1962050000438467,2.913345000008121,3.65679000003729,4.336680000007618,5.058270000037737,5.774840000027325,6.45584000000963,7.1776600000448525,7.915065000008326,8.608250000048429,9.29866500000935,9.978080000029877,10.694915000000037,11.473045000049751,12.178360000019893,12.897485000023153,13.574725000013132,14.27945000003092]",space,0.83478,0.0,19.0,19.0,10.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/none_n_105_4.wav,no,n,none,105.0,1.493653366,16.97025201,,,yes,"apple earbuds, wired",1,no,F,29,R,yes,1,2020-11-04_17h32.29.185,kura-A2,2020.1.2,MacIntel,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[6.238744999980554,8.528974999964703,9.639960000000428,13.31212499999674,13.480264999961946,13.649585000006482,13.807629999995697,14.077494999975897,14.236470000003465,14.396260000008624,14.546304999967106,14.888899999961723]",space,0.4441,0.0,20.0,20.0,14.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/none_n_81_3.wav,no,n,none,81.0,1.098648096,17.74277508,,,yes,"apple earbuds, wired",1,no,F,29,R,yes,1,2020-11-04_17h32.29.185,kura-A2,2020.1.2,MacIntel,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[8.85407000000123,9.180884999979753,9.558390000020154,9.851469999994151,10.454245000029914,10.95050999999512,11.518740000028629,11.795444999996107,12.0625,13.029915000020992,13.275454999995418,13.842160000000149,14.100890000001527,14.873215000028722,15.11223999998765,15.314524999994319]",space,0.61868,0.0,21.0,21.0,29.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/weak_n_119_3.wav,no,n,weak,119.0,2.459758036,10.81612992,,,yes,"apple earbuds, wired",1,no,F,29,R,yes,1,2020-11-04_17h32.29.185,kura-A2,2020.1.2,MacIntel,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[1.6110500000067987,2.04751500004204,2.470785000012256,2.904385000001639,3.364590000011958,3.7721950000268407,4.175150000024587,4.620595000043977,5.075895000016317,5.46441000001505,5.904585000011139,6.347854999999981,6.751240000012331,7.1864250000217,7.625920000020415,8.072080000012647,8.539775000012014]",space,0.358765,0.0,22.0,22.0,37.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/none_n_81_4.wav,no,n,none,81.0,2.242955119,22.19488256,,,yes,"apple earbuds, wired",1,no,F,29,R,yes,1,2020-11-04_17h32.29.185,kura-A2,2020.1.2,MacIntel,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.9940899999928661,1.5031849999795668,2.151914999994915,2.7719299999880604,3.4249650000128895,4.100745000003371,4.97398999996949,5.639579999959096,6.4893600000068545,7.2342850000131875,7.971510000003036,8.738834999967366,9.49875999998767,10.724289999983739,11.52420499996515,12.887355000013486,13.997349999961443,14.944049999990966,15.951299999956973]",space,0.635745,0.0,23.0,23.0,26.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/medium_n_81_3.wav,no,n,medium,81.0,1.199970007,16.72060493,,,yes,"apple earbuds, wired",1,no,F,29,R,yes,1,2020-11-04_17h32.29.185,kura-A2,2020.1.2,MacIntel,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[2.943479999958072,3.7937399999937043,4.593774999957532,5.443654999951832,6.207414999953471,7.042479999945499,7.852754999999888,8.65084499999648,9.424929999979213,10.20618999999715,11.035479999962263,11.867069999978412,12.646324999979697,13.492334999958985,14.248889999988023,15.059209999977611,15.841989999986254]",space,0.79517,0.0,24.0,24.0,33.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/medium_n_92_4.wav,no,n,medium,92.0,1.438882438,14.02917722,,,yes,"apple earbuds, wired",1,no,F,29,R,yes,1,2020-11-04_17h32.29.185,kura-A2,2020.1.2,MacIntel,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.9196499999961816,1.5050850000116043,2.1676050000241958,2.7718999999924563,3.3880550000467338,4.095300000044517,4.744655000045896,5.3443650000263005,5.935815000033472,6.603975000034552,7.263425000011921,7.866855000029318,8.445655000046827,9.074420000019018,9.736825000029057,10.327270000008866,10.962174999993294,11.576355000026524,12.227230000018608]",space,2.952435,0.0,25.0,25.0,11.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/strong_n_81_4.wav,no,n,strong,81.0,1.727706814,17.69954355,,,yes,"apple earbuds, wired",1,no,F,29,R,yes,1,2020-11-04_17h32.29.185,kura-A2,2020.1.2,MacIntel,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[1.6625749999657273,2.527784999983851,3.4411249999538995,4.211349999997765,5.018989999953192,5.7535400000051595,6.564634999958798,7.437159999972209,8.314029999950435,8.967744999972638,9.77103000000352,10.589149999956135,11.36870499997167,12.178619999962393,13.036364999949,13.914954999985639,14.703654999961145,15.488169999967795,16.279724999971222]",space,1.163715,0.0,26.0,26.0,1.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/weak_n_119_4.wav,no,n,weak,119.0,2.305568033,13.07926418,,,yes,"apple earbuds, wired",1,no,F,29,R,yes,1,2020-11-04_17h32.29.185,kura-A2,2020.1.2,MacIntel,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[1.9006250000093132,2.4525549999671057,3.6897749999770895,4.572025000001304,5.661794999963604,7.268455000012182,7.778509999974631,8.309394999989308,8.87408499995945,9.464029999973718,10.481809999968391]",space,0.513995,0.0,27.0,27.0,31.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/weak_n_81_4.wav,no,n,weak,81.0,2.484743178,17.5438815,,,yes,"apple earbuds, wired",1,no,F,29,R,yes,1,2020-11-04_17h32.29.185,kura-A2,2020.1.2,MacIntel,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[1.1546050000470132,1.8469950000289828,2.6131400000303984,3.4750000000349246,4.286100000026636,5.065055000013672,6.082060000044294,6.791815000004135,7.602524999994785,8.341340000042692,9.099115000048187,9.884690000035334,10.732255000039004,11.500035000033677,12.255089999991469,12.973765000002459,13.770835000032093,14.556589999992866]",space,0.6516,0.0,28.0,28.0,36.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/weak_n_72_4.wav,no,n,weak,72.0,1.441009476,17.41543124,,,yes,"apple earbuds, wired",1,no,F,29,R,yes,1,2020-11-04_17h32.29.185,kura-A2,2020.1.2,MacIntel,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[1.3626900000381283,3.0201450000167824,3.9790999999968335,4.747354999999516,5.494065000035334,6.379735000024084,7.2218050000374205,8.072450000036042,8.87200000003213,9.692900000023656,10.516215000010561,11.367480000015348,12.25156500004232,13.088660000008531,13.863219999999274,14.75470500002848,15.605290000035893]",space,0.351465,0.0,29.0,29.0,4.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/medium_n_72_4.wav,no,n,medium,72.0,1.204769933,15.71334136,,,yes,"apple earbuds, wired",1,no,F,29,R,yes,1,2020-11-04_17h32.29.185,kura-A2,2020.1.2,MacIntel,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[1.5330449999892153,2.228484999970533,2.9999299999908544,3.6982049999642186,4.456094999972265,5.2479049999965355,6.004075000004377,6.70482499996433,7.462780000001658,8.231904999993276,8.888364999962505,9.598174999991897,10.358444999961648,11.127860000007786,11.881624999979977,12.628344999975525,13.311110000009649,13.987779999966733,14.764469999994617]",space,1.54746,0.0,30.0,30.0,7.0,1.0,,,,,,,,,,,,,,
