key_resp.keys,key_resp.rt,practice_taps.keys,practice_taps.rt,keyresp.keys,keyresp.rt,practice_stims_loop.thisRepN,practice_stims_loop.thisTrialN,practice_stims_loop.thisN,practice_stims_loop.thisIndex,practice_stims_loop.ran,sndfile,type,tempo,cond,version,delay,dur,Participant Initials,"If you are a MTurk worker, what is your MTurk worker ID?","If you are not an MTurk worker, please provide your email address",Are you wearing headphones?,What are the headphone make and model?,"How many years of musical training, if any, do you have?",Do you have any hearing problems? Please describe,What is your sex (f/m/decline)?,What is your age?,What is your handedness (R/L/ambi)?,Are you currently in a secure and quiet room without a possible interruption?,session,date,expName,psychopyVersion,OS,frameRate,instructions_prompt.keys,instructions_prompt.rt,block1_taps.keys,block1_taps.rt,key_resp_2.keys,key_resp_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp2.keys,key_resp2.rt,block2_taps.keys,block2_taps.rt,key_resp_3.keys,key_resp_3.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_4.keys,key_resp_4.rt
space,12.68568,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[1.484505000000354,2.1081500000000233,2.755829999994603,3.4279199999946286,4.067719999999099,4.691784999995434,5.347829999998794,6.003485000001092,6.50782999999501,7.115724999996019,7.702180000000226,8.369174999999814,9.059889999996813,9.548324999996112,10.148040000000037,10.747664999995322,11.45360499999515,12.070364999999583,12.699524999996356,13.371829999996407,14.03778500000044,14.700169999996433,15.411854999998468,15.82178500000009,16.422164999996312,16.84394500000053,17.49184499999683,17.88383999999496,18.492054999995162,19.08378499999526,19.675920000001497,20.19016499999998]",space,1.734105,0.0,0.0,0.0,3.0,1.0,block_2/weak_n_72_2.wav,no,n,weak,72.0,1.63372301,21.59472074,,,,Yes,AKG M220 ,8,No,m,24,R,yes,1,2020-09-18_23h19.34.883,kura-B1,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.38330999999743653,1.1906349999990198,1.8955799999966985,2.670749999997497,3.5105249999978696,4.285049999998591,5.046434999996563,5.758640000000014,6.4066749999983585,7.090644999996584,7.686914999998407,8.338289999999688,9.020174999997835,9.674599999998463,10.387404999994033,11.020824999999604,11.634610000000976,12.204890000000887,12.858809999997902,13.538674999996147]",space,1.02157,0.0,1.0,1.0,0.0,1.0,block_1/medium_t_92_2.wav,timbre,t,medium,92.0,1.17246814,14.21682188,,,,Yes,AKG M220 ,8,No,m,24,R,yes,1,2020-09-18_23h19.34.883,kura-B1,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[1.352934999995341,1.9285099999979138,2.736394999999902,3.456384999997681,4.208520000000135,4.952479999999923,5.704324999998789,6.432475000001432,7.186450000001059,7.928294999997888,8.704769999996643,9.480360000001383,10.220854999999574,10.968345000001136,11.70034499999747,12.432300000000396,13.176544999994803,13.94465499999933,14.70594500000152,15.479984999998123,16.36011999999755]",space,1.150015,0.0,2.0,2.0,1.0,1.0,block_2/strong_n_81_1.wav,no,n,strong,81.0,1.854905178,16.81653783,,,,Yes,AKG M220 ,8,No,m,24,R,yes,1,2020-09-18_23h19.34.883,kura-B1,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.5418200000058278,1.469199999999546,2.125465000004624,3.0774100000053295,4.028975000001083,4.773225000004459,5.437130000005709,6.037430000003951,6.629515000000538,7.2699050000010175,7.88670500000444,8.53683500000625,9.221414999999979,9.837545000002137,10.501655000000028,11.141780000005383,11.797300000005635,12.47736000000441,13.125105000006442,13.81369000000268]",space,1.07981,0.0,3.0,3.0,2.0,1.0,block_1/weak_t_92_1.wav,timbre,t,weak,92.0,2.207238706,15.60342918,,,,Yes,AKG M220 ,8,No,m,24,R,yes,1,2020-09-18_23h19.34.883,kura-B1,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/strong_t_105_2.wav,timbre,t,strong,105.0,1.268100708,12.09472202,,,,Yes,AKG M220 ,8,No,m,24,R,yes,1,2020-09-18_23h19.34.883,kura-B1,2020.1.2,Win32,60,space,7.291925,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.412400000001071,0.8922699999966426,1.3084000000017113,1.8508549999969546,2.404324999995879,2.9347950000010314,3.4847850000005565,4.020039999995788,4.580269999998563,5.132400000002235,5.676279999999679,6.212294999997539,6.748760000002221,7.324260000001232,7.876044999997248,8.436869999997725,9.03716500000155,9.588255000002391,10.1403599999976,10.659905000000435,11.221180000000459,11.821514999995998]",space,0.899805,0.0,0.0,0.0,22.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,,block_1/strong_t_81_1.wav,timbre,t,strong,81.0,1.303718429,15.55909258,,,,Yes,AKG M220 ,8,No,m,24,R,yes,1,2020-09-18_23h19.34.883,kura-B1,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[1.0106200000009267,1.900885000002745,2.634619999997085,3.298660000000382,4.058819999998377,4.795070000000123,5.482875000001513,6.252800000002026,6.8591749999977765,7.594859999997425,8.306669999998121,9.037145000002056,9.76260000000184,10.504424999999173,11.204434999999648,11.898589999997057,12.626680000001215,13.36649000000034,14.066834999997809,14.7948699999979]",space,0.8679,0.0,1.0,1.0,30.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,,block_1/none_t_105_1.wav,timbre,t,none,105.0,1.828771861,15.95090338,,,,Yes,AKG M220 ,8,No,m,24,R,yes,1,2020-09-18_23h19.34.883,kura-B1,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.37342500000522705,1.0457099999985076,1.6455900000000838,2.3093950000038603,2.9736049999992247,3.6935500000035972,4.38160500000231,5.109370000005583,5.805240000001504,6.525370000003022,7.237639999999374,7.941435000000638,8.70342000000528,9.5972299999994,10.445340000005672,11.277914999998757,12.454689999998664,13.597610000004352,14.349450000001525]",space,0.809515,0.0,2.0,2.0,17.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,,block_1/medium_t_72_2.wav,timbre,t,medium,72.0,1.374562099,18.5083943,,,,Yes,AKG M220 ,8,No,m,24,R,yes,1,2020-09-18_23h19.34.883,kura-B1,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.40935000000172295,0.9253899999966961,1.6773150000008172,2.6090100000001257,3.512990000002901,4.385069999996631,5.281020000002172,6.152925000002142,7.096984999996494,8.005089999998745,8.845289999997476,9.733130000000529,10.588960000000952,11.437400000002526,12.34885999999824,13.20513999999821,14.072299999999814,14.972874999999476,15.933349999999336,16.781009999998787]",space,0.95249,0.0,3.0,3.0,28.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,,block_1/strong_t_119_2.wav,timbre,t,strong,119.0,2.38266194,11.99749187,,,,Yes,AKG M220 ,8,No,m,24,R,yes,1,2020-09-18_23h19.34.883,kura-B1,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.9802950000012061,1.2921900000001187,1.717450000003737,2.2195100000026287,2.723805000001448,3.1796249999970314,3.6684749999985797,4.147640000002866,4.635699999998906,5.14770000000135,5.643669999997655,6.16905499999848,6.619939999996859,7.0862100000013015,7.587765000003856,8.04377999999997,8.553274999998393,9.037320000003092,9.523589999997057,10.003960000001825,10.555704999998852]",space,1.01119,0.0,4.0,4.0,31.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,,block_1/none_t_119_2.wav,timbre,t,none,119.0,1.154672461,11.7267813,,,,Yes,AKG M220 ,8,No,m,24,R,yes,1,2020-09-18_23h19.34.883,kura-B1,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[1.0441350000037346,1.9512050000048475,2.884825000001001,3.8357600000017555,4.7397150000033434,5.65257500000007,6.536510000005364,7.499784999999974,8.411814999999478,9.254005000002508,10.115835000004154,10.899884999998903]",space,0.691,0.0,5.0,5.0,35.0,1.0,,,,,,,,,,,,,
