key_resp.keys,key_resp.rt,practice_taps.keys,practice_taps.rt,keyresp.keys,keyresp.rt,practice_stims_loop.thisRepN,practice_stims_loop.thisTrialN,practice_stims_loop.thisN,practice_stims_loop.thisIndex,practice_stims_loop.ran,sndfile,type,tempo,cond,version,delay,dur,Participant Initials,"If you are a MTurk worker, what is your MTurk worker ID?","If you are not an MTurk worker, please provide your email address",Are you wearing headphones?,What are the headphone make and model?,"How many years of musical training, if any, do you have?",Do you have any hearing problems? Please describe,What is your sex (f/m/decline)?,What is your age?,What is your handedness (R/L/ambi)?,Are you currently in a secure and quiet room without a possible interruption?,session,date,expName,psychopyVersion,OS,frameRate,instructions_prompt.keys,instructions_prompt.rt,block1_taps.keys,block1_taps.rt,key_resp_2.keys,key_resp_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp2.keys,key_resp2.rt,block2_taps.keys,block2_taps.rt,key_resp_3.keys,key_resp_3.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_4.keys,key_resp_4.rt
space,31.60132,"[""space"",""space"",""space"",""space""]","[2.872690000000091,7.165774999999428,10.643554999999594,13.765924999999697]",space,1.58854,0.0,0.0,0.0,0.0,1.0,block_1/medium_t_92_2.wav,timbre,t,medium,92.0,1.17246814,14.21682188,,,,yes,anker soundcore spirit,none,none,m,27,R,yes,1,2020-10-05_08h33.11.406,kura-B1,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""space"",""space"",""space""]","[2.900840000000244,6.107869999999821,13.984480000000133]",space,2.68719,0.0,1.0,1.0,2.0,1.0,block_1/weak_t_92_1.wav,timbre,t,weak,92.0,2.207238706,15.60342918,,,,yes,anker soundcore spirit,none,none,m,27,R,yes,1,2020-10-05_08h33.11.406,kura-B1,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""space"",""space"",""space"",""space"",""space""]","[2.3684650000004694,8.167465000000448,12.133875000000444,16.274830000000293,20.00990499999989]",space,4.320815,0.0,2.0,2.0,3.0,1.0,block_2/weak_n_72_2.wav,no,n,weak,72.0,1.63372301,21.59472074,,,,yes,anker soundcore spirit,none,none,m,27,R,yes,1,2020-10-05_08h33.11.406,kura-B1,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""space"",""space"",""space"",""space"",""space"",""space""]","[2.3678499999996347,4.369689999999537,6.923784999999953,10.439730000000054,12.655229999999392,15.798799999999574]",space,1.38558,0.0,3.0,3.0,1.0,1.0,block_2/strong_n_81_1.wav,no,n,strong,81.0,1.854905178,16.81653783,,,,yes,anker soundcore spirit,none,none,m,27,R,yes,1,2020-10-05_08h33.11.406,kura-B1,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/none_t_81_1.wav,timbre,t,none,81.0,1.412848736,15.74926597,,,,yes,anker soundcore spirit,none,none,m,27,R,yes,1,2020-10-05_08h33.11.406,kura-B1,2020.1.2,Win32,60,space,3.94511,"[""space"",""space"",""space"",""space"",""space""]","[2.631384999999682,5.134575000000041,7.04663999999957,10.169079999999667,14.0504949999995]",space,1.470105,0.0,0.0,0.0,11.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,,block_1/weak_t_105_2.wav,timbre,t,weak,105.0,2.298632362,16.24153486,,,,yes,anker soundcore spirit,none,none,m,27,R,yes,1,2020-10-05_08h33.11.406,kura-B1,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space""]","[2.88700499999959,4.887144999999748,8.317329999999856,11.378179999999702]",space,0.23758,0.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,,block_1/none_t_105_1.wav,timbre,t,none,105.0,1.828771861,15.95090338,,,,yes,anker soundcore spirit,none,none,m,27,R,yes,1,2020-10-05_08h33.11.406,kura-B1,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space""]","[4.003029999999853,7.450174999999945,11.303490000000238,14.467604999999821]",space,10.875965,0.0,2.0,2.0,17.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,,block_1/none_t_92_2.wav,timbre,t,none,92.0,1.89077586,18.43372371,,,,yes,anker soundcore spirit,none,none,m,27,R,yes,1,2020-10-05_08h33.11.406,kura-B1,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space""]","[3.015360000000328,7.3054500000007465,9.883145000000695,12.857410000000527,15.166380000000572]",space,18.881775,0.0,3.0,3.0,18.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,,block_1/medium_t_105_2.wav,timbre,t,medium,105.0,2.138064486,12.91584226,,,,yes,anker soundcore spirit,none,none,m,27,R,yes,1,2020-10-05_08h33.11.406,kura-B1,2020.1.2,Win32,60,,,"[""space"",""space"",""space""]","[3.921440000000075,7.1733049999993455,9.904944999999316]",space,0.851805,0.0,4.0,4.0,19.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,,block_1/weak_t_105_1.wav,timbre,t,weak,105.0,1.816913882,14.30793429,,,,yes,anker soundcore spirit,none,none,m,27,R,yes,1,2020-10-05_08h33.11.406,kura-B1,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space""]","[3.8391050000000178,7.171905000000152,10.180890000000545,12.853055000000495]",space,9.84533,0.0,5.0,5.0,0.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,,block_1/weak_t_119_1.wav,timbre,t,weak,119.0,1.96015814,12.2695459,,,,yes,anker soundcore spirit,none,none,m,27,R,yes,1,2020-10-05_08h33.11.406,kura-B1,2020.1.2,Win32,60,,,"[""space"",""space"",""space""]","[3.8931000000002314,7.496650000000045,9.862975000000006]",space,1.27268,0.0,6.0,6.0,12.0,1.0,,,,,,,,,,,,,
