key_resp.keys,key_resp.rt,practice_taps.keys,practice_taps.rt,keyresp.keys,keyresp.rt,practice_stims_loop.thisRepN,practice_stims_loop.thisTrialN,practice_stims_loop.thisN,practice_stims_loop.thisIndex,practice_stims_loop.ran,sndfile,type,tempo,cond,version,delay,dur,Participant Initials,"If you are a MTurk worker, what is your MTurk worker ID?","If you are not an MTurk worker, please provide your email address",Are you wearing headphones?,What are the headphone make and model?,"How many years of musical training, if any, do you have?",Do you have any hearing problems? Please describe,What is your sex (f/m/decline)?,What is your age?,What is your handedness (R/L/ambi)?,Are you currently in a secure and quiet room without a possible interruption?,session ,date,expName,psychopyVersion,OS,frameRate,instructions_prompt.keys,instructions_prompt.rt,block1_taps.keys,block1_taps.rt,key_resp_2.keys,key_resp_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp2.keys,key_resp2.rt,block2_taps.keys,block2_taps.rt,key_resp_3.keys,key_resp_3.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_4.keys,key_resp_4.rt
space,7.23425,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[2.269315000041388,2.7527150000678375,3.1369500000728294,3.5320899999933317,3.9545800000196323,4.397425000090152,4.899380000075325,5.407495000050403,5.846544999978505,6.297115000081249,6.7465350000420585,7.224920000066049,7.660440000006929,8.108225000090897,8.522620000061579]",space,2.64082,0.0,0.0,0.0,1.0,1.0,block_2/medium_n_119_4.wav,no,n,medium,119.0,1.224634286,9.531709116,,,,yes,sony,19,no,f,25,R,yes,1,2020-09-10_18h03.12.198,kura-B2,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[1.0124000000068918,1.4192350000375882,1.9294600000139326,2.396290000062436,2.885785000049509,3.6428800000576302,4.294590000063181,4.901960000046529,5.5170400000642985,6.305000000051223,6.917209999985062,7.433055000030436,7.983950000023469,8.54921500000637,9.038835000013933,9.534950000001118,10.035715000005439,10.554684999980964]",space,0.65207,0.0,1.0,1.0,2.0,1.0,block_2/weak_n_105_4.wav,no,n,weak,105.0,1.982674472,12.75578105,,,,yes,sony,19,no,f,25,R,yes,1,2020-09-10_18h03.12.198,kura-B2,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.32068499992601573,0.9444849999854341,1.652944999979809,2.0084949999582022,2.4471449999837205,2.9806099999696016,3.4219349999912083,3.93812499998603,4.405364999896847,4.856449999962933,5.348379999981262,5.882279999903403,6.3820499998983,6.891279999981634,7.461134999990463,7.914339999901131,8.386464999988675,8.935614999965765,9.452004999970086,9.98664999997709]",space,0.73529,0.0,2.0,2.0,3.0,1.0,block_1/medium_t_119_4.wav,timbre,t,medium,119.0,1.752316959,11.57313329,,,,yes,sony,19,no,f,25,R,yes,1,2020-09-10_18h03.12.198,kura-B2,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.19675000000279397,0.6668700000736862,1.458809999981895,2.1757000000216067,2.9166149999946356,3.6567800000775605,4.398649999988265,5.161844999995083,6.044420000049286,6.661949999979697,7.322065000073053,8.047084999969229,8.76315999997314,9.447604999993928,10.239990000030957,10.902774999965914,11.573465000023134,12.27332999999635,12.940850000013597,13.589690000051633,14.309080000035465,15.017164999968372,15.668185000075027]",space,1.838545,0.0,3.0,3.0,0.0,1.0,block_2/none_n_92_3.wav,no,n,none,92.0,2.306164339,18.20620969,,,,yes,sony,19,no,f,25,R,yes,1,2020-09-10_18h03.12.198,kura-B2,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/weak_t_119_3.wav,timbre,t,weak,119.0,1.729530605,11.14109523,,,,yes,sony,19,no,f,25,R,yes,1,2020-09-10_18h03.12.198,kura-B2,2020.1.2,MacIntel,60,space,12.08868,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.2333199999993667,0.866370000061579,1.3103950000368059,1.8773000000510365,2.361615000059828,2.747285000048578,3.394120000069961,3.8843950000591576,4.394450000021607,4.973340000025928,5.464460000046529,6.062575000105426,6.632320000091568,7.4672150000697,7.864595000050031,8.366790000000037,8.866645000060089,9.338480000034906]",space,0.314165,0.0,0.0,0.0,13.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,,block_1/strong_t_119_4.wav,timbre,t,strong,119.0,1.237037075,11.10492823,,,,yes,sony,19,no,f,25,R,yes,1,2020-09-10_18h03.12.198,kura-B2,2020.1.2,MacIntel,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.18722500000149012,0.6849500000244007,1.0027400000253692,1.5239950000541285,2.0193650000728667,2.5262649999931455,3.0159350000321865,3.5386700000381097,4.031195000046864,4.512180000077933,5.008024999988265,5.515880000079051,6.025980000034906,6.543040000018664,7.091310000047088,7.615530000068247,8.059254999971017,8.542235000059009,9.035140000050887,9.559270000085235,10.08519500005059]",space,0.495055,0.0,1.0,1.0,39.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,,block_1/strong_t_81_4.wav,timbre,t,strong,81.0,1.870008989,16.22765071,,,,yes,sony,19,no,f,25,R,yes,1,2020-09-10_18h03.12.198,kura-B2,2020.1.2,MacIntel,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.4187699999893084,0.6689900000346825,1.5793500000145286,2.30374500004109,3.0625850000651553,3.7761350000509992,4.497205000021495,5.199230000027455,5.964765000040643,6.670329999993555,7.38222999998834,8.133060000021942,8.843010000069626,9.610394999966957,10.326720000011846,11.021999999997206,11.759710000013001,12.528270000009798,13.245125000015832,13.966604999965057,14.731780000030994]",space,0.436985,0.0,2.0,2.0,34.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,,block_1/strong_t_105_3.wav,timbre,t,strong,105.0,1.518747526,13.05135524,,,,yes,sony,19,no,f,25,R,yes,1,2020-09-10_18h03.12.198,kura-B2,2020.1.2,MacIntel,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.7810950001003221,1.2532650000648573,1.8225150000071153,2.4035600000061095,2.9719350000377744,3.587445000070147,4.158435000106692,4.7457450000802055,5.3146050000796095,5.919955000048503,6.485335000092164,7.083210000069812,7.683305000071414,8.270650000078604,8.850665000034496,9.47009500011336,10.04570000001695,10.645250000059605,11.221765000023879,11.820570000098087]",space,1.93733,0.0,3.0,3.0,21.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,,block_1/strong_t_92_4.wav,timbre,t,strong,92.0,1.022726917,13.26377,,,,yes,sony,19,no,f,25,R,yes,1,2020-09-10_18h03.12.198,kura-B2,2020.1.2,MacIntel,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.6528249999973923,1.104894999996759,1.718764999997802,2.3568600000580773,2.974515000008978,3.637430000002496,4.280610000016168,4.864085000008345,5.423320000059903,6.108099999953993,6.773049999959767,7.440545000019483,8.079825000022538,8.697664999985136,9.3249599999981,9.950100000016391,10.726709999958985,11.285724999965169,11.88918499997817,12.602150000049733]",space,2.404715,0.0,4.0,4.0,9.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,,block_1/weak_t_72_3.wav,timbre,t,weak,72.0,1.571303333,17.03996546,,,,yes,sony,19,no,f,25,R,yes,1,2020-09-10_18h03.12.198,kura-B2,2020.1.2,MacIntel,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.5744000000413507,1.340764999971725,2.0742199999513105,2.869994999957271,3.664299999945797,4.4498149999417365,5.298889999976382,6.187069999985397,6.949084999971092,7.739930000039749,8.549594999989495,9.37436500005424,10.125179999973625,10.890995000023395,11.808294999995269,12.624489999958314,13.431070000049658,14.263105000020005,14.88655000005383,15.779860000009649]",space,0.48508,0.0,5.0,5.0,26.0,1.0,,,,,,,,,,,,,
