key_resp.keys,key_resp.rt,practice_taps.keys,practice_taps.rt,keyresp.keys,keyresp.rt,practice_stims_loop.thisRepN,practice_stims_loop.thisTrialN,practice_stims_loop.thisN,practice_stims_loop.thisIndex,practice_stims_loop.ran,sndfile,type,tempo,cond,version,delay,dur,Participant Initials,"If you are a MTurk worker, what is your MTurk worker ID?","If you are not an MTurk worker, please provide your email address",Are you wearing headphones?,What are the headphone make and model?,"How many years of musical training, if any, do you have?",Do you have any hearing problems? Please describe,What is your sex (f/m/decline)?,What is your age?,What is your handedness (R/L/ambi)?,Are you currently in a secure and quiet room without a possible interruption?,session ,date,expName,psychopyVersion,OS,frameRate,instructions_prompt.keys,instructions_prompt.rt,block1_taps.keys,block1_taps.rt,key_resp_2.keys,key_resp_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp2.keys,key_resp2.rt,block2_taps.keys,block2_taps.rt,key_resp_3.keys,key_resp_3.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_4.keys,key_resp_4.rt
space,8.442595,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[5.817524999962188,6.312854999967385,6.8725049999775365,7.3907299999846146,7.8742899999488145,8.438034999999218,8.91714499995578,9.494084999954794,10.019794999971054,10.450124999973923,10.944919999979902]",space,2.097485,0.0,0.0,0.0,2.0,1.0,block_2/weak_n_105_4.wav,no,n,weak,105.0,1.982674472,12.75578105,,,,yes,sol republic mastertracks  pro calvin harris edition,1,no,m,55,r,yes,1,2020-09-07_21h13.50.539,kura-B2,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[1.8653899999917485,2.3129850000259466,2.848794999998063,3.3637950000120327,3.8698650000151247,4.3416200000210665,4.8423949999851175,5.281200000026729,5.855125000001863,6.321159999992233,6.871794999984559,7.389425000001211,7.857859999989159,8.43680000002496,8.974549999984447,9.478739999991376,10.056220000027679]",space,1.678335,0.0,1.0,1.0,3.0,1.0,block_1/medium_t_119_4.wav,timbre,t,medium,119.0,1.752316959,11.57313329,,,,yes,sol republic mastertracks  pro calvin harris edition,1,no,m,55,r,yes,1,2020-09-07_21h13.50.539,kura-B2,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[1.1674249999923632,1.5634999999892898,2.00144000002183,2.3682450000196695,2.740975000022445,3.134409999998752,3.5460600000224076,3.9136650000000373,4.438650000025518,4.889529999985825,5.373605000029784,5.84041000000434,6.328815000015311,6.772464999987278,7.1967949999962,7.634179999993648,8.072304999979679,8.489890000026207]",space,1.26759,0.0,2.0,2.0,1.0,1.0,block_2/medium_n_119_4.wav,no,n,medium,119.0,1.224634286,9.531709116,,,,yes,sol republic mastertracks  pro calvin harris edition,1,no,m,55,r,yes,1,2020-09-07_21h13.50.539,kura-B2,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[1.0830149999819696,1.754804999975022,2.468460000003688,3.3532600000035018,4.165549999976065,4.993904999981169,5.830235000001267,6.615894999995362,7.644369999994524,8.426334999967366,9.354289999988396,10.181114999984857,11.106244999973569,12.237734999973327,12.926999999966938,13.712924999999814,14.57964000001084,15.345544999989215,16.12757499999134]",space,1.355185,0.0,3.0,3.0,0.0,1.0,block_2/none_n_92_3.wav,no,n,none,92.0,2.306164339,18.20620969,,,,yes,sol republic mastertracks  pro calvin harris edition,1,no,m,55,r,yes,1,2020-09-07_21h13.50.539,kura-B2,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/none_t_81_4.wav,timbre,t,none,81.0,1.802900323,17.84380735,,,,yes,sol republic mastertracks  pro calvin harris edition,1,no,m,55,r,yes,1,2020-09-07_21h13.50.539,kura-B2,2020.1.2,MacIntel,60,space,6.26349,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.5271300000022165,1.0077999999630265,1.498154999979306,2.2100199999986216,2.778539999970235,3.4529749999637716,4.179085000010673,4.8664349999744445,5.554564999998547,6.301244999980554,6.906859999988228,7.625469999969937,8.35720999998739,9.07805999997072,9.795154999999795,10.432209999999031,10.994239999970887,11.512069999997038,12.313429999980144,12.873190000012983,13.580000000016298,14.131354999961331,14.818689999985509,15.474099999992177,16.16704500000924]",space,0.751505,0.0,0.0,0.0,12.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,,block_1/medium_t_72_4.wav,timbre,t,medium,72.0,1.659874932,19.69733525,,,,yes,sol republic mastertracks  pro calvin harris edition,1,no,m,55,r,yes,1,2020-09-07_21h13.50.539,kura-B2,2020.1.2,MacIntel,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[1.00956999999471,2.036179999995511,3.16437999997288,4.1130600000033155,4.934289999946486,5.833084999991115,6.700699999986682,7.669834999949671,8.570799999986775,9.524249999958556,10.391934999963269,11.214164999953937,12.046569999947678,13.026849999965634,13.976734999974724,14.859230000001844,15.746384999947622,16.70317499997327,17.599049999960698]",space,34.18957,0.0,1.0,1.0,36.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,,block_1/weak_t_81_3.wav,timbre,t,weak,81.0,1.53156375,17.80117826,,,,yes,sol republic mastertracks  pro calvin harris edition,1,no,m,55,r,yes,1,2020-09-07_21h13.50.539,kura-B2,2020.1.2,MacIntel,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[1.5882550000096671,2.223100000002887,2.796280000009574,3.628160000022035,4.591669999994338,5.4160050000064075,6.359020000032615,7.0614250000217,7.993880000023637,9.033534999995027,9.758200000040233,10.525230000028387,11.296870000020135,11.933655000000726,12.628700000001118,13.567645000002813,14.49631000001682,15.22811999998521,15.988855000003241]",space,0.61735,0.0,2.0,2.0,6.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,,block_1/medium_t_105_3.wav,timbre,t,medium,105.0,1.131854181,11.90867958,,,,yes,sol republic mastertracks  pro calvin harris edition,1,no,m,55,r,yes,1,2020-09-07_21h13.50.539,kura-B2,2020.1.2,MacIntel,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.24725000001490116,0.717464999994263,1.1374500000383705,1.6321350000216626,2.1713500000187196,2.689089999999851,3.2711100000306033,3.870230000000447,4.375525000039488,4.9746950000408106,5.528465000039432,6.060649999999441,6.607385000039358,7.211470000038389,7.776175000006333,8.270665000018198,8.833819999999832,9.37111000000732,9.940770000044722,10.484655000036582,11.015320000005886]",space,0.842225,0.0,3.0,3.0,16.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,,block_1/strong_t_81_4.wav,timbre,t,strong,81.0,1.870008989,16.22765071,,,,yes,sol republic mastertracks  pro calvin harris edition,1,no,m,55,r,yes,1,2020-09-07_21h13.50.539,kura-B2,2020.1.2,MacIntel,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[2.171860000002198,2.783144999993965,3.3210500000277534,4.0355900000431575,4.810095000022557,5.557800000009593,6.295755000028294,7.026669999992009,7.742339999997057,8.419395000033546,9.191020000027493,9.919585000025108,10.665665000036824,11.381575000006706,12.148700000019744,12.820530000026338,13.485955000040121,14.251810000045225]",space,1.20391,0.0,4.0,4.0,34.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,,block_1/medium_t_92_3.wav,timbre,t,medium,92.0,2.360774731,14.34626226,,,,yes,sol republic mastertracks  pro calvin harris edition,1,no,m,55,r,yes,1,2020-09-07_21h13.50.539,kura-B2,2020.1.2,MacIntel,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.41847000003326684,0.939890000037849,1.4335950000095181,1.9190650000236928,2.5463050000253133,3.137380000029225,3.80644499999471,4.4038650000002235,5.010025000025053,5.636365000042133,6.199970000016037,6.7768250000081025,7.359159999992698,7.967845000035595,8.595275000028778,9.182480000017677,9.867810000025202,10.426399999996647,11.0721950000152,11.68924000003608,12.265325000043958]",space,0.67047,0.0,5.0,5.0,35.0,1.0,,,,,,,,,,,,,
