key_resp.keys,key_resp.rt,practice_taps.keys,practice_taps.rt,keyresp.keys,keyresp.rt,practice_stims_loop.thisRepN,practice_stims_loop.thisTrialN,practice_stims_loop.thisN,practice_stims_loop.thisIndex,practice_stims_loop.ran,sndfile,type,tempo,cond,version,delay,dur,Participant Initials,"If you are a MTurk worker, what is your MTurk worker ID?'",Are you wearing headphones?,What are the headphone make and model?,"How many years of musical training, if any, do you have?",Do you have any hearing problems? Please describe,What is your sex (f/m/decline)?,What is your age?,What is your handedness (R/L/ambi)?,Are you currently in a secure and quiet room without a possible interruption?,session,date,expName,psychopyVersion,OS,frameRate,instructions_prompt.keys,instructions_prompt.rt,block1_taps.keys,block1_taps.rt,key_resp_2.keys,key_resp_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp2.keys,key_resp2.rt,block2_taps.keys,block2_taps.rt,key_resp_3.keys,key_resp_3.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_4.keys,key_resp_4.rt,"If you are not an MTurk worker, please provide your email address"
,,,,,,,,,,,block_1/medium_n_92_4.wav,no,n,medium,92.0,1.438882438,14.02917722,,,Yes,Skullcandy Jib Earbuds,1,No,Male,36,Right,Yes,1,2020-09-07_10h21.43.606,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.35412500001257285,0.9665099999983795,1.595354999997653,2.2237850000092294,2.8340099999913946,3.750130000000354,4.0902550000173505,4.72181499999715,5.302419999992708,5.925084999995306,6.532290000002831,7.165550000005169,7.841240000008838,8.452805000008084,9.120075000013458,9.733990000007907,10.349075000005541,11.02225000000908,11.682945000007749,12.270445000001928,12.88354999999865]",space,1.21624,0.0,6.0,6.0,11.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/medium_n_81_3.wav,no,n,medium,81.0,1.199970007,16.72060493,,,Yes,Skullcandy Jib Earbuds,1,No,Male,36,Right,Yes,1,2020-09-07_10h21.43.606,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space""]","[0.3288849999953527,0.810540000005858,1.2728950000018813,1.9757950000057463,2.834015000000363,3.652795000001788]",space,3.4552,0.0,7.0,7.0,33.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/strong_n_119_4.wav,no,n,strong,119.0,1.980480326,12.048825,,,Yes,Skullcandy Jib Earbuds,1,No,Male,36,Right,Yes,1,2020-09-07_10h21.43.606,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.7958199999993667,1.2729949999775272,1.7678999999770895,2.223729999997886,2.683999999979278,3.2191649999876972,3.7381549999990966,4.250134999980219,4.73293499997817,5.234214999974938,5.799074999988079,6.301199999987148,6.792734999995446,7.283049999998184,7.771884999994654,8.301774999999907,8.817444999993313,9.313734999974258,9.817494999995688,10.306759999977658]",space,1.93634,0.0,8.0,8.0,23.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/none_n_119_3.wav,no,n,none,119.0,1.932281918,14.89500301,,,Yes,Skullcandy Jib Earbuds,1,No,Male,36,Right,Yes,1,2020-09-07_10h21.43.606,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.3871450000151526,0.7555200000060722,1.1354299999948125,1.4184750000131316,1.7864899999985937,2.154240000003483,2.6184399999910966,3.1600449999968987,3.724935000005644,4.256840000016382,4.809529999998631,5.375189999991562,5.899460000015097,6.50094500000705,7.083734999992885,7.706630000000587,8.317520000011427,8.874234999995679]",space,0.636305,0.0,9.0,9.0,24.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/weak_n_72_4.wav,no,n,weak,72.0,1.441009476,17.41543124,,,Yes,Skullcandy Jib Earbuds,1,No,Male,36,Right,Yes,1,2020-09-07_10h21.43.606,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.35240500001236796,0.7041599999938626,1.3022599999967497,1.6701150000153575,2.168774999998277,2.536565000016708,3.1539449999982025,3.734370000020135,4.402395000011893,5.335229999996955,6.0989600000029895,6.923024999996414,7.736830000008922,8.542745000013383,9.349249999999302,10.183275000017602,10.906235000002198,11.88160500000231,12.701975000003586]",space,56.8829,0.0,10.0,10.0,4.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/none_n_72_3.wav,no,n,none,72.0,1.892162994,23.61892036,,,Yes,Skullcandy Jib Earbuds,1,No,Male,36,Right,Yes,1,2020-09-07_10h21.43.606,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.4643050000013318,1.0682900000247173,1.6756500000192318,2.3427000000083353,2.9589900000137277,3.6012449999980163,4.334320000023581,5.111270000023069,5.8106600000173785,6.559934999997495,7.35808000000543,8.167300000000978,8.963850000000093,9.735110000008717,10.521319999999832,11.324095000018133,12.100780000007944,12.92528000002494,13.77367000002414,14.580645000009099,15.417035000020405,16.143665000010515,16.91704000000027,17.654920000000857,18.40741500002332,19.145970000012312,19.84499000001233,20.27569000000949,20.652975000004517,21.356565000023693]",space,0.88829,0.0,11.0,11.0,18.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/strong_n_81_3.wav,no,n,strong,81.0,1.6043637,15.60930701,,,Yes,Skullcandy Jib Earbuds,1,No,Male,36,Right,Yes,1,2020-09-07_10h21.43.606,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.41901000001234934,0.9223800000036135,1.5068900000187568,2.2022149999975227,2.923460000019986,3.663200000009965,4.340950000012526,5.041840000019874,5.6849550000042655,6.417264999996405,7.155410000006668,7.869709999999031,8.576644999993732,9.240084999997634,10.034775000007357,10.758800000010524,11.469745000009425,12.367209999996703,12.949605000001611,13.65094500000123,14.416935000015656]",space,1.109005,0.0,12.0,12.0,10.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/medium_n_72_4.wav,no,n,medium,72.0,1.204769933,15.71334136,,,Yes,Skullcandy Jib Earbuds,1,No,Male,36,Right,Yes,1,2020-09-07_10h21.43.606,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.3846149999881163,0.8588100000051782,1.4506149999797344,2.1357049999933224,2.9572249999910127,3.7194949999975506,4.416399999987334,5.15179000000353,5.904134999989765,6.635209999978542,7.335380000004079,8.0726399999985,8.783609999984037,9.536564999987604,10.335189999983413,11.038349999987986]",space,1.45548,0.0,13.0,13.0,7.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/weak_n_72_3.wav,no,n,weak,72.0,1.008682366,16.87657352,,,Yes,Skullcandy Jib Earbuds,1,No,Male,36,Right,Yes,1,2020-09-07_10h21.43.606,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.48429500000202097,1.100139999995008,1.9005250000045635,2.6136100000003353,3.6142800000088755,4.2010600000212435,5.0305200000002515,5.826715000002878,6.617660000018077,7.449190000013914,8.189100000017788,8.968469999992521,9.676900000020396,10.426269999996293,11.201215000008233,11.930309999996098,12.743745000014314,13.524139999994077,14.341500000009546,15.123460000002524,15.996589999995194]",space,3.59752,0.0,14.0,14.0,8.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/medium_n_119_4.wav,no,n,medium,119.0,1.261396351,9.568471181,,,Yes,Skullcandy Jib Earbuds,1,No,Male,36,Right,Yes,1,2020-09-07_10h21.43.606,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.39141000001109205,0.919354999990901,1.3651649999956135,1.7496699999901466,2.251989999989746,2.7155849999981,3.1343050000141375,3.5817600000009406,4.005425000010291,4.461269999999786,4.86944000000949,5.338850000000093,5.820364999992307,6.277759999997215,6.731215000007069,7.197990000015125,7.6471200000087265,8.052235000010114,8.496979999996256]",space,0.48302,0.0,15.0,15.0,17.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/none_n_105_4.wav,no,n,none,105.0,1.493653366,16.97025201,,,Yes,Skullcandy Jib Earbuds,1,No,Male,36,Right,Yes,1,2020-09-07_10h21.43.606,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.4523499999777414,0.9678599999751896,1.5868049999990035,2.2867849999747705,3.120709999988321,3.922019999998156,4.802209999994375,5.68832499999553,6.548060000000987,7.402784999983851,8.151054999994813,8.925594999978784,9.759229999996023,10.644299999985378,11.552849999978207,12.471199999999953,13.281640000001062,14.396394999988843,15.37587999997777]",space,0.48622,0.0,16.0,16.0,14.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/strong_n_92_3.wav,no,n,strong,92.0,1.754608557,14.24499404,,,Yes,Skullcandy Jib Earbuds,1,No,Male,36,Right,Yes,1,2020-09-07_10h21.43.606,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.4094500000064727,0.860080000013113,1.4600750000099652,2.0392350000038277,2.6596650000137743,3.2702850000059698,3.894140000018524,4.56765500002075,5.1435700000147335,5.794710000016494,6.363920000003418,6.984625000011874,7.634680000017397,8.239744999998948,8.821825000020908,9.507320000004256,10.209900000016205,10.779255000001285,11.481900000013411,12.087825000024168,12.742255000019213]",space,0.59341,0.0,17.0,17.0,39.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/strong_n_119_3.wav,no,n,strong,119.0,1.213627968,10.9792062,,,Yes,Skullcandy Jib Earbuds,1,No,Male,36,Right,Yes,1,2020-09-07_10h21.43.606,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.5480650000099558,0.9074800000234973,1.3211799999990035,1.718670000002021,2.13506500000949,2.6109050000086427,3.0999400000146125,3.6225050000066403,4.1248300000152085,4.5892600000079256,5.07545500001288,5.518674999999348,6.0210750000260305,6.551095000002533,7.05515000000014,7.501200000027893,8.02703000002657,8.489965000015218,8.959419999999227,9.48015500002657,9.969185000023572]",space,0.402385,0.0,18.0,18.0,16.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/weak_n_92_3.wav,no,n,weak,92.0,1.887522896,14.6307882,,,Yes,Skullcandy Jib Earbuds,1,No,Male,36,Right,Yes,1,2020-09-07_10h21.43.606,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.36373499999172054,0.8462149999977555,1.376909999991767,1.9368550000071991,2.5552200000092853,3.207254999986617,3.852645000006305,4.49127500000759,5.118435000011232,5.768359999987297,6.321434999990743,6.985530000005383,7.613030000007711,8.312579999997979,8.99571499999729,9.717895000008866,10.400324999995064,11.098499999992782,11.682869999989634,12.33288000000175,12.953780000010738]",space,0.851715,0.0,19.0,19.0,5.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/weak_n_119_3.wav,no,n,weak,119.0,2.459758036,10.81612992,,,Yes,Skullcandy Jib Earbuds,1,No,Male,36,Right,Yes,1,2020-09-07_10h21.43.606,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.3529149999958463,0.8839049999951385,1.3185250000096858,1.7177650000085123,2.122590000013588,2.531199999997625,2.971690000005765,3.390979999996489,3.7864450000051875,4.185915000009118,4.618749999994179,5.044590000004973,5.441995000001043,6.30181000000448,6.321695000020554,6.751445000001695,7.21486000000732,7.574110000015935,8.077560000005178,8.560584999999264]",space,0.53974,0.0,20.0,20.0,37.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/none_n_81_3.wav,no,n,none,81.0,1.098648096,17.74277508,,,Yes,Skullcandy Jib Earbuds,1,No,Male,36,Right,Yes,1,2020-09-07_10h21.43.606,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.3732350000063889,0.8534300000173971,1.5214800000248943,2.0374850000080187,2.625510000012582,3.2207650000054855,3.8831150000041816,4.439585000014631,5.129365000000689,5.775270000012824,6.383505000005243,6.954725000017788,7.708305000007385,8.3188300000038,8.957955000019865,9.619880000012927,10.24984500001301,10.833290000009583,11.415025000023888,12.0536200000206]",space,0.83478,0.0,21.0,21.0,29.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/none_n_92_4.wav,no,n,none,92.0,1.296817987,15.18938035,,,Yes,Skullcandy Jib Earbuds,1,No,Male,36,Right,Yes,1,2020-09-07_10h21.43.606,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.3682649999973364,0.7517549999756739,1.1558749999967404,1.6007149999786634,1.9878999999782536,2.5160849999811035,3.0476399999752175,3.601744999992661,4.1304999999993015,4.69883999999729,5.248769999976503,5.801539999985835,6.364859999972396,6.981214999977965,7.584759999997914,8.133929999981774,8.701994999981252,9.266064999974333,9.793374999979278,10.331329999986337,10.827849999972386,11.404579999973066,11.900599999993574,12.371599999984028,12.849764999991748,13.333285000000615,13.836564999975963]",space,0.58818,0.0,22.0,22.0,19.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/medium_n_72_3.wav,no,n,medium,72.0,2.102023577,18.17590113,,,Yes,Skullcandy Jib Earbuds,1,No,Male,36,Right,Yes,1,2020-09-07_10h21.43.606,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.3409899999969639,0.7346450000186451,1.4524099999980535,2.3133450000023004,3.1269949999987148,3.9314050000102725,4.881480000010924,5.724815000023227,6.501850000000559,7.3572450000210665,8.166635000001406,8.896544999995967,9.722225000004983,10.567040000023553,11.419445000006817,12.08772000001045,12.963470000016969,13.721134999999776,14.566330000001471,15.40014000001247,16.23885500000324]",space,0.58499,0.0,23.0,23.0,13.0,1.0,,,,,,,,,,,,,,
