key_resp.keys,key_resp.rt,practice_taps.keys,practice_taps.rt,keyresp.keys,keyresp.rt,practice_stims_loop.thisRepN,practice_stims_loop.thisTrialN,practice_stims_loop.thisN,practice_stims_loop.thisIndex,practice_stims_loop.ran,sndfile,type,tempo,cond,version,delay,dur,Participant Initials,"If you are a MTurk worker, what is your MTurk worker ID?'",Are you wearing headphones?,What are the headphone make and model?,"How many years of musical training, if any, do you have?",Do you have any hearing problems? Please describe,What is your sex (f/m/decline)?,What is your age?,What is your handedness (R/L/ambi)?,Are you currently in a secure and quiet room without a possible interruption?,session,date,expName,psychopyVersion,OS,frameRate,instructions_prompt.keys,instructions_prompt.rt,block1_taps.keys,block1_taps.rt,key_resp_2.keys,key_resp_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp2.keys,key_resp2.rt,block2_taps.keys,block2_taps.rt,key_resp_3.keys,key_resp_3.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_4.keys,key_resp_4.rt,"If you are not an MTurk worker, please provide your email address"
,,,,,,,,,,,block_1/none_n_105_4.wav,no,n,none,105.0,1.493653366,16.97025201,,,Yes,Apple Earbuds,1,None,m,26,L,Yes,1,2020-09-16_13h15.20.738,kura-A2,2020.1.2,MacIntel,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.30139000000053784,1.137124999997468,2.394399999997404,3.034219999997731,3.8518999999978405,4.838055000000168,5.552864999997837,6.4042499999995925,7.253624999997555,8.103144999997312,9.03407999999763,9.834794999998849,10.636940000000322,11.484764999997424,12.30173499999728,13.137754999999743,13.910694999998668,14.754574999999022,15.619009999998525]",space,0.493365,0.0,6.0,6.0,14.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/strong_n_92_3.wav,no,n,strong,92.0,1.754608557,14.24499404,,,Yes,Apple Earbuds,1,None,m,26,L,Yes,1,2020-09-16_13h15.20.738,kura-A2,2020.1.2,MacIntel,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.3845849999997881,0.9332299999986731,1.484375,2.051840000000084,2.654965000001539,3.316500000000815,3.886819999999716,4.567119999999704,5.191380000000265,5.834334999999555,6.46933999999959]",space,0.814875,0.0,7.0,7.0,39.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/weak_n_72_4.wav,no,n,weak,72.0,1.441009476,17.41543124,,,Yes,Apple Earbuds,1,None,m,26,L,Yes,1,2020-09-16_13h15.20.738,kura-A2,2020.1.2,MacIntel,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.21759999999989077,0.8041499999998791,1.643595000001369,2.370155000000466,3.1199100000011413,3.985964999999851,4.833675000001676,5.629584999998713,6.416665000000592,7.252260000001002,8.10018000000116,8.911260000000652,9.71671000000049,10.602385000001902,11.378475000001288,12.231500000001574,13.018240000001185,13.850555000000838,14.701870000000724,15.590889999999376]",space,0.62499,0.0,8.0,8.0,4.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/medium_n_119_4.wav,no,n,medium,119.0,1.261396351,9.568471181,,,Yes,Apple Earbuds,1,None,m,26,L,Yes,1,2020-09-16_13h15.20.738,kura-A2,2020.1.2,MacIntel,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.32493999999860534,1.0469349999984843,1.828574999999546,2.590439999999944,3.2525649999988104,3.891919999998265,4.460804999998857,4.935939999999448,5.403764999999169,5.907069999997418,6.342179999999644,6.786925000000338,7.219914999997911,7.711574999997595,8.146339999999327]",space,0.468255,0.0,9.0,9.0,17.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/none_n_72_4.wav,no,n,none,72.0,1.118979514,23.86124709,,,Yes,Apple Earbuds,1,None,m,26,L,Yes,1,2020-09-16_13h15.20.738,kura-A2,2020.1.2,MacIntel,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.29180999999874757,1.0803949999972247,2.5052599999979748,3.286264999998764,4.086554999997986,4.719989999997779,5.45618999999715,6.187904999998864,6.838980000000447,7.479964999998515,8.221139999997774,8.944504999999367,9.6773799999973,10.469934999997292,11.258239999999148,11.877264999999113,12.66965499999776,13.291644999997402,14.043964999997002,14.754945000000475,15.469399999998075,16.155510000000447,16.811764999998445,17.497634999999605,18.170575000000042,18.94626499999856,19.587544999998443,20.286759999998992,21.01984499999884,21.770959999997956,22.387859999998852]",space,3.46701,0.0,10.0,10.0,21.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/weak_n_119_3.wav,no,n,weak,119.0,2.459758036,10.81612992,,,Yes,Apple Earbuds,1,None,m,26,L,Yes,1,2020-09-16_13h15.20.738,kura-A2,2020.1.2,MacIntel,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.2884400000003211,0.973969999999099,1.5366549999999393,2.0007149999983653,2.452774999997928,2.8549149999999486,3.2741949999981443,3.7078049999981886,4.139214999999297,4.5356599999976766,4.95850000000064,5.371224999998901,5.822144999998272,6.24252999999959,6.673259999999516,7.094180000000051,7.540310000000261,8.009014999999692,8.436190000000352]",space,0.60585,0.0,11.0,11.0,37.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/medium_n_119_3.wav,no,n,medium,119.0,1.238363393,11.09976929,,,Yes,Apple Earbuds,1,None,m,26,L,Yes,1,2020-09-16_13h15.20.738,kura-A2,2020.1.2,MacIntel,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.25744499999933623,0.9540649999980815,1.8495650000004957,2.3766949999990175,3.1170600000004356,3.8528450000012526,4.431604999997944,4.968144999998913,5.608850000000473,6.217075000000477,6.783319999998582,7.252830000001325,7.734844999999041,8.14983500000011,8.641840000000286,9.108765000000915,9.621025000000373,10.111324999998033]",space,0.591725,0.0,12.0,12.0,22.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/weak_n_81_4.wav,no,n,weak,81.0,2.484743178,17.5438815,,,Yes,Apple Earbuds,1,None,m,26,L,Yes,1,2020-09-16_13h15.20.738,kura-A2,2020.1.2,MacIntel,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.18863499999861233,1.1852150000012784,1.9743799999996554,2.719894999998303,3.544210000000021,4.256489999999758,5.056844999999157,5.752544999999429,6.245139999999083,6.86335500000132,7.5249949999997625,8.32282000000123,9.203699999998207,9.98642000000109,10.705890000001148,11.486834999999644,12.17559999999861,12.919815000001108,13.719720000000962,14.52068499999956,15.287110000001064]",space,1.638225,0.0,13.0,13.0,36.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/medium_n_72_3.wav,no,n,medium,72.0,2.102023577,18.17590113,,,Yes,Apple Earbuds,1,None,m,26,L,Yes,1,2020-09-16_13h15.20.738,kura-A2,2020.1.2,MacIntel,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.31975500000049806,0.9832650000025751,1.7171200000011595,2.4029550000013273,3.1896899999992456,3.9935850000002233,4.883770000000368,5.70436500000136,6.473294999999837,7.317040000001725,8.156429999999148,9.050914999999804,9.841745000001481,10.658780000001514,11.520400000001246,12.268875000001572,13.124794999999665,13.949615000001415,14.723185000002559,15.65497500000123]",space,0.519985,0.0,14.0,14.0,13.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/none_n_105_3.wav,no,n,none,105.0,2.216733946,14.87818519,,,Yes,Apple Earbuds,1,None,m,26,L,Yes,1,2020-09-16_13h15.20.738,kura-A2,2020.1.2,MacIntel,60,,,"[""space"",""space"",""space""]","[0.2577300000011178,0.8440200000003983,12.607384999999283]",space,2.20263,0.0,15.0,15.0,6.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/none_n_92_3.wav,no,n,none,92.0,2.336707073,18.23675242,,,Yes,Apple Earbuds,1,None,m,26,L,Yes,1,2020-09-16_13h15.20.738,kura-A2,2020.1.2,MacIntel,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.2893899999980931,1.017359999998007,1.7867949999999837,2.437159999997732,2.937289999998086,3.452854999999488,3.9676000000000045,4.507059999999967,5.0015049999964845,5.511599999997998,6.085934999999097,6.630149999997229,7.174479999997914,7.685409999998228,8.201784999997471,8.71813999999722,9.254229999998643,9.790509999998903,10.369264999997597,10.921439999998256,11.468934999997145,11.98564999999877,12.55341999999655,13.036389999997425,13.536189999998896,14.101754999999628,14.718965000000026,15.286029999999357,15.83721499999956]",space,0.387185,0.0,16.0,16.0,25.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/medium_n_92_3.wav,no,n,medium,92.0,1.602440637,13.28810957,,,Yes,Apple Earbuds,1,None,m,26,L,Yes,1,2020-09-16_13h15.20.738,kura-A2,2020.1.2,MacIntel,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.27516499999910593,0.7166450000005398,1.1955799999996088,1.6757700000016484,2.2247800000005213,2.7886199999994687,3.443185000000142,4.051579999999376,4.651010000001406,5.207750000001397,5.807095000000174,6.408429999999555,7.024560000001713,7.643270000000484,8.234730000000184,8.842674999999986,9.467990000001066,10.05924500000043,10.685874999999271,11.250380000001371,11.867935000002035]",space,0.351575,0.0,17.0,17.0,2.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/weak_n_92_3.wav,no,n,weak,92.0,1.887522896,14.6307882,,,Yes,Apple Earbuds,1,None,m,26,L,Yes,1,2020-09-16_13h15.20.738,kura-A2,2020.1.2,MacIntel,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.23558000000059565,0.8391400000000999,1.4873800000023607,1.9721100000024308,2.669030000000987,3.312580000001674,3.941305000000284,4.52868500000119,5.135890000001439,5.75509000000244,6.388390000000186,7.028519999999958,7.686490000000163,8.421005000000207,9.088705000001937,9.735850000000994,10.441539999999804,11.085869999999034,11.711745000000633,12.386655000002179]",space,0.717635,0.0,18.0,18.0,5.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/strong_n_92_4.wav,no,n,strong,92.0,2.276261723,15.98016195,,,Yes,Apple Earbuds,1,None,m,26,L,Yes,1,2020-09-16_13h15.20.738,kura-A2,2020.1.2,MacIntel,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.2343000000001325,0.7856749999992871,1.277104999997448,2.0428799999972966,2.718764999997802,3.439489999997136,4.153049999997222,4.8354849999996645,5.5257799999999975,6.203444999999306,6.886484999999141,7.573474999997416,8.353114999998184,9.058984999999723,9.757514999997625,10.452694999999949,11.139294999997276,11.844184999998163,12.55494999999803,13.23734999999948,13.97091000000006]",space,0.419355,0.0,19.0,19.0,34.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/medium_n_72_4.wav,no,n,medium,72.0,1.204769933,15.71334136,,,Yes,Apple Earbuds,1,None,m,26,L,Yes,1,2020-09-16_13h15.20.738,kura-A2,2020.1.2,MacIntel,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.30244500000105745,0.8671350000003031,1.6279199999989942,2.322510000001728,3.0044049999996787,3.735355000000652,4.4781900000015185,5.250565000001984,5.971884999998906,6.754935000000785,7.561485000001937,8.235049999999262,8.952980000001844,9.6727200000023,10.409374999999216,11.101135000000738,11.868095000001574,12.588130000000035,13.335044999999752,14.084790000000737]",space,0.5517,0.0,20.0,20.0,7.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/none_n_81_3.wav,no,n,none,81.0,1.098648096,17.74277508,,,Yes,Apple Earbuds,1,None,m,26,L,Yes,1,2020-09-16_13h15.20.738,kura-A2,2020.1.2,MacIntel,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.3053650000001653,1.0587649999979476,2.353899999998248,3.0832549999977346,3.7494499999993423,4.54032499999812,5.140709999999672,5.867079999999987,6.752704999998969,7.267359999998007,7.989004999999452,8.42464499999926,9.136504999998579,9.708044999999288,10.30227499999819,10.874854999998206,11.533884999997099,12.166889999996783,12.78347500000018,13.471804999997403,14.094184999998106,14.704399999998714,15.301159999999072,15.976504999998724,16.70113499999934]",space,0.483805,0.0,21.0,21.0,29.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/strong_n_119_3.wav,no,n,strong,119.0,1.213627968,10.9792062,,,Yes,Apple Earbuds,1,None,m,26,L,Yes,1,2020-09-16_13h15.20.738,kura-A2,2020.1.2,MacIntel,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.38408999999967364,0.9013500000000931,1.3211750000009488,1.7347799999988638,2.1841650000023947,2.660954999999376,3.1407800000015413,3.6348550000002433,4.120295000000624,4.6007600000011735,5.090700000000652,5.534045000000447,6.033960000000661,6.509089999999674,6.982670000001235,7.453460000000632,7.933854999999312,8.43429499999911,8.902549999998882,9.387370000000374,9.869409999999334]",space,2.208385,0.0,22.0,22.0,16.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/none_n_119_3.wav,no,n,none,119.0,1.932281918,14.89500301,,,Yes,Apple Earbuds,1,None,m,26,L,Yes,1,2020-09-16_13h15.20.738,kura-A2,2020.1.2,MacIntel,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.2742549999966286,0.994539999999688,1.7539849999993748,2.0841049999980896,2.901214999997933,3.4844999999985475,3.7889199999989387,4.31760999999824,4.744539999999688,5.3173049999969635,5.817234999998618,6.507549999998446,6.838369999997667,7.177659999997559,7.551479999998264,7.856999999999971,8.335274999997523,8.725314999999682,9.251109999997425,9.701464999998166,10.107909999998697,10.51837499999965,10.941874999996685,11.358229999998002,11.852524999998423,12.2210699999996,12.510899999997491,12.877494999996998]",space,0.57233,0.0,23.0,23.0,24.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/strong_n_81_4.wav,no,n,strong,81.0,1.727706814,17.69954355,,,Yes,Apple Earbuds,1,None,m,26,L,Yes,1,2020-09-16_13h15.20.738,kura-A2,2020.1.2,MacIntel,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.3355250000022352,0.8198100000008708,1.7853950000026089,2.6040649999995367,3.390139999999633,4.1454300000006015,4.926170000002344,5.769104999999399,6.587005000001227,7.386710000002381,8.1871850000025,8.986635000001115,9.853940000000875,10.644039999999222,11.475070000000414,12.237585000002582,13.041994999999588,13.805795000000217,14.62619000000268,15.469550000001618,16.287100000001374]",space,0.60259,0.0,24.0,24.0,1.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/strong_n_105_4.wav,no,n,strong,105.0,1.30585928,13.14087062,,,Yes,Apple Earbuds,1,None,m,26,L,Yes,1,2020-09-16_13h15.20.738,kura-A2,2020.1.2,MacIntel,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.28981500000008964,0.9159350000008999,1.383495000001858,1.9245000000009895,2.5094000000026426,3.1035450000016453,3.6874800000005052,4.276880000001142,4.86672499999986,5.434450000000652,6.0268100000030245,6.603210000001127,7.208420000002661,7.783510000001115,8.374045000000592,8.949995000002673,9.567500000001132,10.13445000000138,10.691300000002343,11.258095000001049,11.834810000000289]",space,1.02693,0.0,25.0,25.0,3.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/weak_n_92_4.wav,no,n,weak,92.0,2.208253857,14.29442166,,,Yes,Apple Earbuds,1,None,m,26,L,Yes,1,2020-09-16_13h15.20.738,kura-A2,2020.1.2,MacIntel,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.23730000000068685,0.7198150000004944,1.3912349999992557,1.9526949999999488,2.6037099999994098,3.201020000000426,3.7728600000009465,4.373859999999695,4.927504999999655,5.586380000000645,6.178704999998445,6.744940000000383,7.29556999999852,7.975125000000844,8.621689999999944,9.219414999999572,9.853175000000192]",space,0.750315,0.0,26.0,26.0,15.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/strong_n_119_4.wav,no,n,strong,119.0,1.980480326,12.048825,,,Yes,Apple Earbuds,1,None,m,26,L,Yes,1,2020-09-16_13h15.20.738,kura-A2,2020.1.2,MacIntel,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.3367949999991424,0.8102500000022701,1.219680000001972,1.6071200000005774,2.11935000000085,2.5925700000007055,3.1090949999997974,3.619265000001178,4.127560000000813,4.611030000000028,5.102740000002086,5.588620000002265,6.0916700000016135,6.579175000002579,7.103930000001014,7.619225000002189,8.193770000001564,8.67845999999929,9.16930499999944,9.662684999999328,10.178615000000605]",space,0.683205,0.0,27.0,27.0,23.0,1.0,,,,,,,,,,,,,,
