key_resp.keys,key_resp.rt,practice_taps.keys,practice_taps.rt,keyresp.keys,keyresp.rt,practice_stims_loop.thisRepN,practice_stims_loop.thisTrialN,practice_stims_loop.thisN,practice_stims_loop.thisIndex,practice_stims_loop.ran,sndfile,type,tempo,cond,version,delay,dur,Participant Initials,"If you are a MTurk worker, what is your MTurk worker ID?","If you are not an MTurk worker, please provide your email address",Are you wearing headphones?,What are the headphone make and model?,"How many years of musical training, if any, do you have?",Do you have any hearing problems? Please describe,What is your sex (f/m/decline)?,What is your age?,What is your handedness (R/L/ambi)?,Are you currently in a secure and quiet room without a possible interruption?,session,date,expName,psychopyVersion,OS,frameRate,instructions_prompt.keys,instructions_prompt.rt,block1_taps.keys,block1_taps.rt,key_resp_2.keys,key_resp_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp2.keys,key_resp2.rt,block2_taps.keys,block2_taps.rt,key_resp_3.keys,key_resp_3.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_4.keys,key_resp_4.rt
space,8.591405,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[2.1050399999367073,2.666704999981448,3.2043099999427795,3.7435249999398366,4.238509999937378,4.7773449999513105,5.3265299999620765,5.854994999943301,6.382804999942891,6.909894999931566,7.447169999941252,7.96567999990657,8.50414999993518,9.033819999895059,9.549719999893568,10.066414999892004,10.582644999958575,11.120784999919124,11.670754999970086,12.176444999990053,12.704180000000633,13.221754999947734]",space,1.34743,0.0,0.0,0.0,1.0,1.0,block_2/none_t_119_1.wav,timbre,t,none,119.0,1.172164666,14.53370662,,,,yes,Final Audio E3000,18,no,f,33,R,yes,1,2020-10-01_10h17.21.641,kura-A1,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[3.400205000070855,4.139790000044741,4.921289999969304,5.702064999961294,6.459755000076257,7.208240000065416,7.955569999990985,8.704075000016019,9.440584999974817,10.200520000071265,10.971149999997579,11.751320000039414,12.477605000021867,13.268615000066347,14.017439999966882,14.774130000034347,15.523240000009537]",space,1.05191,0.0,1.0,1.0,0.0,1.0,block_1/strong_n_81_2.wav,no,n,strong,81.0,1.560205308,16.72288105,,,,yes,Final Audio E3000,18,no,f,33,R,yes,1,2020-10-01_10h17.21.641,kura-A1,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""space"",""space"",""space"",""space"",""space"",""space""]","[4.262364999973215,5.2315899999812245,6.21909999998752,7.142964999889955,8.12095499993302,9.033964999951422]",space,0.99525,0.0,2.0,2.0,2.0,1.0,block_1/weak_n_119_1.wav,no,n,weak,119.0,1.75153664,11.06591306,,,,yes,Final Audio E3000,18,no,f,33,R,yes,1,2020-10-01_10h17.21.641,kura-A1,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[1.9880099999718368,2.900595000013709,3.937610000022687,5.042064999928698,6.911149999941699,7.450564999948256,7.988209999981336,8.504809999954887,8.989244999946095,9.527814999921247,10.044359999941662]",space,0.69207,0.0,3.0,3.0,3.0,1.0,block_2/weak_t_119_2.wav,timbre,t,weak,119.0,2.180699762,12.4495433,,,,yes,Final Audio E3000,18,no,f,33,R,yes,1,2020-10-01_10h17.21.641,kura-A1,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/medium_n_72_2.wav,no,n,medium,72.0,1.502389402,18.53467965,,,,yes,Final Audio E3000,18,no,f,33,R,yes,1,2020-10-01_10h17.21.641,kura-A1,2020.1.2,Win32,60,space,5.448625,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[3.42945499997586,4.296924999915063,5.275959999999031,6.1330299999099225,6.990784999914467,7.857955000014044,8.751399999950081,9.638915000017732,10.51984999992419,11.366135000018403,12.277409999980591,13.149534999975003,13.983599999919534,14.861144999973476,15.76398499996867,16.597579999943264]",space,0.736435,0.0,0.0,0.0,14.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,,block_1/medium_n_105_1.wav,no,n,medium,105.0,2.470231961,15.66819115,,,,yes,Final Audio E3000,18,no,f,33,R,yes,1,2020-10-01_10h17.21.641,kura-A1,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[4.779769999906421,5.373459999915212,6.012694999924861,6.626439999905415,7.231524999951944,7.869874999974854,8.44183999998495,9.188540000002831,10.056630000006407,10.80536499992013,11.441809999989346,12.123494999948889,12.837549999938346]",space,1.021695,0.0,1.0,1.0,7.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,,block_1/medium_n_81_2.wav,no,n,medium,81.0,2.424750646,16.12729033,,,,yes,Final Audio E3000,18,no,f,33,R,yes,1,2020-10-01_10h17.21.641,kura-A1,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[2.920365000027232,3.5354900000384077,4.295840000035241,5.030365000013262,5.724905000068247,6.426700000069104,7.097010000026785,7.824365000007674,8.504949999973178,9.251950000063516,9.943859999999404,10.647809999994934,11.340970000019297,12.034355000010692,12.714475000044331,13.385535000008531]",space,1.198815,0.0,2.0,2.0,34.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,,block_1/none_n_105_1.wav,no,n,none,105.0,1.562974393,15.68542337,,,,yes,Final Audio E3000,18,no,f,33,R,yes,1,2020-10-01_10h17.21.641,kura-A1,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[4.356280000065453,4.903524999972433,5.474500000011176,6.01472500001546,6.59726499998942,7.123335000011139,7.695485000032932,8.245289999991655,8.863810000009835,9.43253500002902,10.034704999998212,10.627745000063442,11.221845000050962,12.055565000046045,12.845914999954402,13.87898999999743]",space,0.694275,0.0,3.0,3.0,0.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,,block_1/none_n_105_2.wav,no,n,none,105.0,1.949697166,16.59064955,,,,yes,Final Audio E3000,18,no,f,33,R,yes,1,2020-10-01_10h17.21.641,kura-A1,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[4.566829999908805,5.0719950000057,5.720614999998361,6.391979999956675,7.084519999916665,7.698344999924302,8.314889999921434,8.906829999992624,9.522524999920279,10.071239999961108,10.774084999924526,11.456944999983534,12.170864999992773,12.87320999999065,13.564335000002757,14.268734999932349]",space,1.11054,0.0,4.0,4.0,4.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,,block_1/none_n_72_1.wav,no,n,none,72.0,1.339316998,21.90480453,,,,yes,Final Audio E3000,18,no,f,33,R,yes,1,2020-10-01_10h17.21.641,kura-A1,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[3.2472800000105053,3.8890949999913573,4.570390000008047,5.296310000005178,6.054684999980964,6.790795000037178,7.474004999967292,8.1872999999905,8.912699999986216,9.660679999971762,10.42000000004191,11.155039999983273,11.871739999973215,12.530314999981783,13.311080000014044,18.80845999997109,19.523324999958277,20.226294999942183]",space,5.01762,0.0,5.0,5.0,18.0,1.0,,,,,,,,,,,,,
