key_resp.keys,key_resp.rt,practice_taps.keys,practice_taps.rt,keyresp.keys,keyresp.rt,practice_stims_loop.thisRepN,practice_stims_loop.thisTrialN,practice_stims_loop.thisN,practice_stims_loop.thisIndex,practice_stims_loop.ran,sndfile,type,tempo,cond,version,delay,dur,Participant Initials,"If you are a MTurk worker, what is your MTurk worker ID?'",Are you wearing headphones?,What are the headphone make and model?,"How many years of musical training, if any, do you have?",Do you have any hearing problems? Please describe,What is your sex (f/m/decline)?,What is your age?,What is your handedness (R/L/ambi)?,Are you currently in a secure and quiet room without a possible interruption?,session,date,expName,psychopyVersion,OS,frameRate,instructions_prompt.keys,instructions_prompt.rt,block1_taps.keys,block1_taps.rt,key_resp_2.keys,key_resp_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp2.keys,key_resp2.rt,block2_taps.keys,block2_taps.rt,key_resp_3.keys,key_resp_3.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_4.keys,key_resp_4.rt,"If you are not an MTurk worker, please provide your email address"
space,10.16021,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[2.2423350000008213,2.7782250000000204,3.2991949999995995,3.8581800000010844,4.434070000001157,4.994099999999889,5.594105000000127,6.170154999999795,6.730139999999665,7.266235000000961,7.866359999999986,8.474700000000666,9.066290000000663,9.634210000000166,10.25019500000053,10.826175000000148,11.362215000001015,11.962209999999686]",space,2.78958,0.0,0.0,0.0,0.0,1.0,block_1/medium_n_105_3.wav,no,n,medium,105.0,1.683245346,13.36533151,,,Yes,Hyper X Cloud Alpha,0,No,m,38,R,Yes,1,2020-09-16_12h19.57.327,kura-A2,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.5667950000006385,1.1016049999998359,1.597490000000107,2.1094150000008085,2.6295200000004115,3.0934850000012375,3.581415000000561,4.077505000001111,4.573464999999487,5.093500000000859,5.573519999999917,6.125519999999597,6.63752999999997,7.101620000001276,7.565604999999778,8.061445000001186,8.616340000000491,9.117505000000165,9.605470000000423,10.125555000000531]",space,1.45258,0.0,1.0,1.0,3.0,1.0,block_2/strong_t_119_4.wav,timbre,t,strong,119.0,2.380207574,12.24809873,,,Yes,Hyper X Cloud Alpha,0,No,m,38,R,Yes,1,2020-09-16_12h19.57.327,kura-A2,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[2.1791450000000623,2.4195700000000215,2.9631349999999657,3.139194999999745,3.8431149999996705,4.771075000000565,5.643135000000257,6.363155000000916,7.243120000000999,8.107710000000225,8.851310000000012,9.683815000000322,10.49113000000034,11.40311500000098,12.179130000000441,12.979185000000143,13.875224999999773,14.747180000000299,15.61118499999975]",space,0.672685,0.0,2.0,2.0,2.0,1.0,block_1/weak_n_72_4.wav,no,n,weak,72.0,1.922330121,17.89675189,,,Yes,Hyper X Cloud Alpha,0,No,m,38,R,Yes,1,2020-09-16_12h19.57.327,kura-A2,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[3.488595000000714,3.920555000000604,4.376900000001115,4.833925000000818,5.328655000001163,5.84065499999997,6.3365800000010495,6.864630000000034,7.400660000001153,7.896625000001222,8.449220000000423,8.936564999999973,9.47253500000079,9.992584999999963]",space,0.614115,0.0,3.0,3.0,1.0,1.0,block_2/medium_t_119_4.wav,timbre,t,medium,119.0,2.073396767,11.89421309,,,Yes,Hyper X Cloud Alpha,0,No,m,38,R,Yes,1,2020-09-16_12h19.57.327,kura-A2,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/none_n_72_4.wav,no,n,none,72.0,1.118979514,23.86124709,,,Yes,Hyper X Cloud Alpha,0,No,m,38,R,Yes,1,2020-09-16_12h19.57.327,kura-A2,2020.1.2,Win32,60,space,8.692535,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[1.9458599999998114,2.2017699999996694,2.6666050000003167,2.889804999998887,3.0671199999997043,3.250200000000433,3.481845000000277,3.6180549999990035,3.7939599999990605,3.9937900000004447,4.185869999999369,4.561755000000659,4.737869999998992,4.913839999999283,5.137839999999414,5.2738549999994575,5.497784999999567,5.673815000000133,5.841899999999441,6.050090000000637,6.218119999999516,6.417954999998955,6.5938700000006065,6.850129999998899,7.001759999999194,7.441789999998917,7.582715000000462,7.809839999999923,8.001764999999097,8.153920000000653,8.38594500000002,8.545935000000128,8.729760000000198,8.986319999999978,9.177765000000363,9.345874999999069,9.537829999999332,9.777790000000095,10.121914999999717,10.345839999999981,10.489895000000587,10.657944999999017,11.050144999999276,11.23431999999957,11.60198499999936,11.825854999999137,12.009850000000398,12.218010000000504,12.377904999999402,12.601860000000698,12.777939999999944,12.945900000000591,13.193874999998997,13.369959999999992,13.570089999999283,13.769855000000433,13.929809999999662,14.137950000000274,14.369844999999287,14.53782499999943,14.729839999999967,15.121839999999793,15.32184000000052,15.737805000000662,15.937855000000127,16.137829999999667,16.37780500000008,16.577869999999194,16.777884999999515,16.961765000000014,17.145800000000207,17.297819999999774,17.529889999999767,17.713929999999863,17.88993499999924,18.12183499999989,18.321770000000498,18.52982499999959,18.7494200000001,18.93782999999894,19.138339999999488,19.321910000000543,19.521795000000566,19.721825000000536,19.873775000000023,20.105915000000095,20.28995500000019,20.465940000000074,20.64991000000009,20.825829999999797,21.017939999999697,21.257814999999,21.409804999999324,21.650555000000168,21.849915000000664,22.017939999999697,22.233920000000552,22.433829999999972,22.586139999999432,22.785765000000538,23.034014999999243,23.153769999998957]",space,0.78472,0.0,0.0,0.0,21.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/weak_n_81_3.wav,no,n,weak,81.0,1.412334255,16.47029344,,,Yes,Hyper X Cloud Alpha,0,No,m,38,R,Yes,1,2020-09-16_12h19.57.327,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[3.4155900000005204,4.167059999999765,4.903029999999461,5.646995000000942,6.4005099999994854,7.183445000000546,7.927030000000769,8.655235000000204,9.407134999999442,10.11902999999981,10.871145000000979,11.567170000000232,12.487020000000484,13.27102499999998,13.919565000000148,14.655049999999363,15.383789999999863]",space,1.86074,0.0,1.0,1.0,30.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/medium_n_105_4.wav,no,n,medium,105.0,1.402482856,15.80924023,,,Yes,Hyper X Cloud Alpha,0,No,m,38,R,Yes,1,2020-09-16_12h19.57.327,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[2.9994900000001223,5.272704999999405,6.184229999998934,6.952049999999872,7.6332050000001175,8.336049999999915,9.088064999999915,9.75202999999965,10.433374999998676,11.120129999999335,11.83321999999859,12.584170000000057,13.31215499999962,14.016444999999266]",space,0.713275,0.0,2.0,2.0,12.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/medium_n_119_3.wav,no,n,medium,119.0,1.238363393,11.09976929,,,Yes,Hyper X Cloud Alpha,0,No,m,38,R,Yes,1,2020-09-16_12h19.57.327,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.40126499999863086,0.857059999998512,2.9690599999995015,3.345074999999298,3.697019999999611,4.161029999999357,4.593104999999923,5.025029999998907,5.777089999999646,6.265154999999169,6.697094999999592,7.161114999999029,7.633754999998985,8.08109999999948,8.585174999998372,9.081609999999301,9.601165000000037,10.089114999998912]",space,2.950605,0.0,3.0,3.0,22.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/weak_n_119_4.wav,no,n,weak,119.0,2.305568033,13.07926418,,,Yes,Hyper X Cloud Alpha,0,No,m,38,R,Yes,1,2020-09-16_12h19.57.327,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[2.5467300000000535,3.1873450000002492,4.4839649999994435,5.02670500000022,5.762794999998732,6.16274499999966,6.658774999999878,7.490775000000184,7.850879999999933,8.330839999998716,8.818934999999328,9.218689999999725,9.818755000000237,10.419019999999392,10.970734999998967]",space,0.46495,0.0,4.0,4.0,31.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/strong_n_119_4.wav,no,n,strong,119.0,1.980480326,12.048825,,,Yes,Hyper X Cloud Alpha,0,No,m,38,R,Yes,1,2020-09-16_12h19.57.327,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[1.2458099999984995,1.7096599999985926,2.2296649999989313,2.750614999999044,3.2539799999994727,3.725654999998369,4.245619999999661,4.765924999999697,5.2856099999989965,5.765804999999091,6.293644999999771,6.781694999999701,7.261744999999792,7.805709999998697,8.310389999998733,8.78977499999931,9.27775499999916,9.767324999998863,10.28576499999869]",space,0.451135,0.0,5.0,5.0,23.0,1.0,,,,,,,,,,,,,,
