key_resp.keys,key_resp.rt,practice_taps.keys,practice_taps.rt,keyresp.keys,keyresp.rt,practice_stims_loop.thisRepN,practice_stims_loop.thisTrialN,practice_stims_loop.thisN,practice_stims_loop.thisIndex,practice_stims_loop.ran,sndfile,type,tempo,cond,version,delay,dur,Participant Initials,"If you are a MTurk worker, what is your MTurk worker ID?'",Are you wearing headphones?,What are the headphone make and model?,"How many years of musical training, if any, do you have?",Do you have any hearing problems? Please describe,What is your sex (f/m/decline)?,What is your age?,What is your handedness (R/L/ambi)?,Are you currently in a secure and quiet room without a possible interruption?,session,date,expName,psychopyVersion,OS,frameRate,instructions_prompt.keys,instructions_prompt.rt,block1_taps.keys,block1_taps.rt,key_resp_2.keys,key_resp_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp2.keys,key_resp2.rt,block2_taps.keys,block2_taps.rt,key_resp_3.keys,key_resp_3.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_4.keys,key_resp_4.rt,"If you are not an MTurk worker, please provide your email address"
,,,,,,,,,,,block_1/medium_n_119_3.wav,no,n,medium,119.0,1.238363393,11.09976929,,,no,none,none,no,f,20,R,yes,1,2020-09-07_11h08.21.418,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[3.3902100000123028,3.7395350000006147,4.161345000000438,4.610190000006696,5.061210000014398,5.562815000012051,6.08809000000474,6.614429999986896,7.125915000011446,7.593930000002729,8.079880000004778,8.594864999991842,9.081180000008317,9.546410000009928,10.044545000011567]",space,0.317185,0.0,6.0,6.0,22.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/none_n_81_3.wav,no,n,none,81.0,1.098648096,17.74277508,,,no,none,none,no,f,20,R,yes,1,2020-09-07_11h08.21.418,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[3.5484249999863096,4.063354999991134,4.596909999992931,5.197095000010449,5.729525000002468,6.199835000006715,6.694744999986142,7.216480000002775,7.72998999999254,8.21570500000962,8.766089999990072,9.345884999987902,9.845215000008466,10.347609999997076,10.830495000001974,11.359755000012228,11.867109999991953,12.380564999999478,12.864975000004051,13.53125,15.90124000000651,16.597704999992857]",space,0.3133,0.0,7.0,7.0,29.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/strong_n_72_4.wav,no,n,strong,72.0,1.599228342,16.96784512,,,no,none,none,no,f,20,R,yes,1,2020-09-07_11h08.21.418,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[1.3466750000079628,2.280670000007376,3.1496899999910966,3.8813049999880604,4.676045000000158,5.490519999992102,6.277280000009341,6.986949999991339,7.814409999991767,8.652765000006184,9.441525000002002,10.209869999991497,11.010225000005448,11.789614999986952,12.619774999999208,13.670964999997523,14.17222499998752,14.961589999991702,15.791449999989709]",space,1.14371,0.0,8.0,8.0,35.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/strong_n_105_4.wav,no,n,strong,105.0,1.30585928,13.14087062,,,no,none,none,no,f,20,R,yes,1,2020-09-07_11h08.21.418,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.9252750000159722,1.3618350000178907,1.8788300000014715,2.4970350000075996,3.1106549999967683,3.743914999999106,4.337850000010803,4.9114600000029895,5.503595000016503,6.126760000013746,6.714120000018738,7.294179999997141,7.892860000021756,8.478300000017043,9.063305000017863,9.680584999994608,10.277445000014268,10.900699999998324,11.537620000017341,12.02419500000542]",space,0.413075,0.0,9.0,9.0,3.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/strong_n_92_4.wav,no,n,strong,92.0,2.276261723,15.98016195,,,no,none,none,no,f,20,R,yes,1,2020-09-07_11h08.21.418,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.7888950000051409,1.2605699999839999,2.01133999999729,2.7126099999877624,3.3804200000013225,4.138639999990119,4.861004999984289,5.522584999998799,6.361564999999246,7.017399999982445,7.672809999989113,8.33064000000013,9.088950000004843,9.781285000004573,10.472334999998566,11.130225000000792,11.85042999999132,12.550679999985732,13.296094999997877,14.042994999996154]",space,0.26026,0.0,10.0,10.0,34.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/none_n_119_4.wav,no,n,none,119.0,2.009432028,15.37111003,,,no,none,none,no,f,20,R,yes,1,2020-09-07_11h08.21.418,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[1.8574750000261702,2.3667500000155997,2.909155000001192,3.429775000025984,3.9741199999989476,4.460260000021663,4.930115000024671,5.39212000000407,5.910390000004554,6.410100000008242,6.874800000019604,7.345755000016652,7.8248550000134856,8.242760000022827,8.746915000025183,9.214080000005197,9.675440000020899,10.145275000017136,10.588795000017853,11.059000000008382,11.489675000018906,11.916720000008354,12.362140000012005,12.812815000012051,13.23931000000448]",space,0.30252,0.0,11.0,11.0,20.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/none_n_92_4.wav,no,n,none,92.0,1.296817987,15.18938035,,,no,none,none,no,f,20,R,yes,1,2020-09-07_11h08.21.418,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[2.3898000000044703,2.961494999995921,3.4694799999997485,4.011549999995623,4.468055000004824,4.97943999999552,5.486084999982268,5.963424999994459,6.4697049999958836,6.912630000006175,7.462014999997336,7.91602000000421,8.344149999989895,8.88083499998902,9.37981499999296,9.8648600000015,10.38055999999051,10.900259999994887,11.409530000004452,11.900309999997262,12.50194499999634,12.983069999987492,13.512904999981401,13.97978999998304]",space,0.26472,0.0,12.0,12.0,19.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/none_n_81_4.wav,no,n,none,81.0,2.242955119,22.19488256,,,no,none,none,no,f,20,R,yes,1,2020-09-07_11h08.21.418,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[1.9649799999897368,2.476829999999609,3.0665849999932107,3.6203849999874365,4.146474999986822,4.726569999998901,5.227634999988368,5.764134999975795,6.3123649999906775,6.867769999982556,7.345889999996871,7.88401999999769,8.397059999988414,8.963449999981094,9.47923999998602,9.963504999992438,10.596234999975422,11.132369999977527,11.644554999977117,12.12178999997559,12.681824999977835,13.230279999988852,13.715944999974454,14.303919999976642,14.868014999985462,15.432774999993853,15.946924999996554,16.443369999993593,17.046329999982845,17.600994999986142,18.14647999999579,18.66961499999161,19.13216999999713,19.648359999991953,20.180410000000848]",space,0.265425,0.0,13.0,13.0,26.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/weak_n_92_4.wav,no,n,weak,92.0,2.208253857,14.29442166,,,no,none,none,no,f,20,R,yes,1,2020-09-07_11h08.21.418,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[2.7478200000186916,3.23487000001478,3.827465000009397,4.413500000024214,4.963900000002468,5.589375000010477,6.148784999997588,6.778075000009267,7.4286750000028405,7.981064999999944,8.57962000000407,9.244850000017323,9.829865000006976,10.478675000020303,11.151110000006156,11.73272500000894,12.329220000014175]",space,0.246075,0.0,14.0,14.0,15.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/medium_n_105_3.wav,no,n,medium,105.0,2.417465983,14.09955215,,,no,none,none,no,f,20,R,yes,1,2020-09-07_11h08.21.418,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[1.5300249999854714,2.063884999981383,2.615689999976894,3.232224999985192,3.8444650000019465,4.399164999980712,4.946054999978514,5.521569999982603,6.094759999978123,6.710084999998799,7.2655699999886565,7.815419999998994,8.379304999980377,8.96388999998453,9.557669999980135,10.071329999977024,10.729904999985592,11.309964999993099,11.929969999997411]",space,0.36509,0.0,15.0,15.0,0.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/strong_n_72_3.wav,no,n,strong,72.0,2.03136762,17.09667374,,,no,none,none,no,f,20,R,yes,1,2020-09-07_11h08.21.418,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.42234499999904074,1.544934999983525,2.333374999987427,3.094279999990249,3.8442700000014156,4.542350000003353,5.329685000004247,6.0952849999885075,6.859139999985928,7.613974999985658,8.380514999997104,9.155074999987846,9.967065000004368,10.693964999984019,11.479805000009947,12.297064999991562,13.083415000000969,13.845364999986487,14.62998999998672,15.363140000001295]",space,0.475525,0.0,16.0,16.0,32.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/none_n_105_3.wav,no,n,none,105.0,2.216733946,14.87818519,,,no,none,none,no,f,20,R,yes,1,2020-09-07_11h08.21.418,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[1.7825399999856018,2.251250000001164,2.698644999996759,3.1576049999857787,3.6112349999893922,4.061404999985825,4.525055000005523,5.025384999986272,5.501179999992019,5.929434999998193,6.41903999997885,6.896394999988843,7.345834999985527,7.829845000000205,8.237410000001546,8.759114999993471,9.197714999987511,9.67835999999079,10.165420000004815,10.687290000001667,11.096770000003744,11.84262999999919,12.114654999983031,12.595065000001341]",space,0.263905,0.0,17.0,17.0,6.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/weak_n_119_3.wav,no,n,weak,119.0,2.459758036,10.81612992,,,no,none,none,no,f,20,R,yes,1,2020-09-07_11h08.21.418,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[1.794850000005681,2.2359550000110175,2.633995000011055,3.0273350000206847,3.4473050000087824,3.906054999999469,4.278510000003735,4.693025000015041,5.0924750000122,5.5285600000061095,5.911519999994198,6.344130000012228,6.743960000021616,7.145290000014938,7.5442650000040885,8.013219999993453,8.445110000000568,10.576369999995222]",space,0.26157,0.0,18.0,18.0,37.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/none_n_105_4.wav,no,n,none,105.0,1.493653366,16.97025201,,,no,none,none,no,f,20,R,yes,1,2020-09-07_11h08.21.418,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[1.909125000005588,2.3289650000224356,2.8450400000147056,3.5460450000246055,6.225505000009434,6.7959350000019185,7.363970000005793,7.9291400000220165,8.471355000016047,8.98868500001845,9.545830000017304,10.096730000019306,10.622159999998985,11.125620000006165,11.66294999999809,12.165600000007544,12.665000000008149,13.320189999998547,13.62848500002292,14.159660000004806,14.658675000013318,15.144225000025472,15.688365000009071]",space,0.278275,0.0,19.0,19.0,14.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/medium_n_81_3.wav,no,n,medium,81.0,1.199970007,16.72060493,,,no,none,none,no,f,20,R,yes,1,2020-09-07_11h08.21.418,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[1.2912450000003446,2.1276549999893177,2.944794999988517,3.6934199999959674,4.4925749999820255,5.2433449999953154,5.9924299999838695,6.824670000001788,7.69111499999417,8.393484999978682,9.210499999986496,10.061094999982743,10.942244999983814,11.677339999994729,12.479544999980135,13.29473500000313,14.12417500000447,14.892720000003465,15.741079999977956]",space,0.292415,0.0,20.0,20.0,33.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/strong_n_119_3.wav,no,n,strong,119.0,1.213627968,10.9792062,,,no,none,none,no,f,20,R,yes,1,2020-09-07_11h08.21.418,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.5138699999952223,0.9264449999900535,1.5113199999905191,2.0281149999937043,2.5473650000058115,3.045400000002701,3.5281550000072457,3.995805000013206,4.52390000000014,5.011670000007143,5.512149999995017,5.9934249999932945,6.511640000011539,6.998850000003586,7.482125000009546,8.009760000015376,8.47817000001669,8.997265000012703,9.463554999994813,9.946584999997867]",space,0.294825,0.0,21.0,21.0,16.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/weak_n_72_4.wav,no,n,weak,72.0,1.441009476,17.41543124,,,no,none,none,no,f,20,R,yes,1,2020-09-07_11h08.21.418,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[1.9895400000095833,2.924135000008391,3.8002550000092015,4.746335000003455,5.54019500000868,6.295985000004293,7.021295000013197,7.862740000011399,8.660170000017388,9.490989999991143,10.360935000004247,11.194134999997914,12.030655000009574,12.910375000006752,13.691915000003064,14.575810000009369,15.377500000002328,16.21085000000312]",space,0.275445,0.0,22.0,22.0,4.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/strong_n_119_4.wav,no,n,strong,119.0,1.980480326,12.048825,,,no,none,none,no,f,20,R,yes,1,2020-09-07_11h08.21.418,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.4543200000189245,0.8668699999980163,1.2298250000167172,1.655094999994617,2.138665000005858,2.623010000010254,3.1501200000056997,3.6499349999940023,4.1717850000131875,4.718915000004927,5.250090000015916,5.68500500000664,6.16287500000908,6.7162050000042655,7.231079999997746,7.754929999995511,8.25680500001181,8.733735000016168,9.26804500000435,9.745755000010831,10.25019500000053]",space,0.24943,0.0,23.0,23.0,23.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/weak_n_105_4.wav,no,n,weak,105.0,1.436012468,12.20911904,,,no,none,none,no,f,20,R,yes,1,2020-09-07_11h08.21.418,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[1.9172399999806657,2.8323749999981374,3.6778099999937695,4.375439999974333,4.93067499998142,5.618154999974649,6.232129999989411,6.797135000000708,7.294899999978952,7.847689999995055,8.380789999995613,8.946609999984503,9.41676500000176,9.908974999998463,10.43114499998046,10.93274499999825]",space,0.242015,0.0,24.0,24.0,28.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/weak_n_105_3.wav,no,n,weak,105.0,1.738990723,13.41450093,,,no,none,none,no,f,20,R,yes,1,2020-09-07_11h08.21.418,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[1.9632799999963026,2.6796050000120886,3.4147950000187848,4.051095000002533,4.613180000014836,5.125800000008894,5.846925000019837,6.45985000001383,7.066855000011856,7.621589999995194,8.234235000010813,8.826100000005681,9.37021000002278,9.934045000001788,10.574625000008382,11.1809400000202,11.779255000001285]",space,0.074335,0.0,25.0,25.0,27.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/medium_n_105_4.wav,no,n,medium,105.0,1.402482856,15.80924023,,,no,none,none,no,f,20,R,yes,1,2020-09-07_11h08.21.418,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[3.074514999985695,4.0616250000020955,5.008115000004182,5.946105000009993,6.797480000008363,7.562960000010207,8.274035000009462,9.086515000002692,9.715079999994487,10.445085000013933,11.14715000000433,11.798715000011725,12.465129999996861,13.15625,13.846900000004098,14.546544999990147]",space,0.27905,0.0,26.0,26.0,12.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/medium_n_92_4.wav,no,n,medium,92.0,1.438882438,14.02917722,,,no,none,none,no,f,20,R,yes,1,2020-09-07_11h08.21.418,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[1.1950399999914225,1.7448100000037812,2.2635599999921396,2.8621250000142027,3.43109500000719,3.995469999994384,4.610440000018571,5.2102799999993294,5.779895000014221,6.459810000000289,7.111750000010943,7.761800000007497,8.36061500001233,8.959780000004685,9.58178500001668,10.217559999990044,10.845655000011902,11.507370000006631,12.160430000018096,12.77975499999593]",space,0.296415,0.0,27.0,27.0,11.0,1.0,,,,,,,,,,,,,,
